"KIDSDRIV","PLCYDATE","TRAVTIME","CAR_USE","BLUEBOOK","INITDATE","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CLM_AMT","CLM_DATE","CLM_FLAG","BIRTH","AGE","AGE.GENDER","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","DENSITY","YEARQTR"
0,1996-08-31,46,"Commercial","$24650 ",1990-09-02,6,1,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1948-02-17,"41-60","41-60M",0,9,"$161325 ","M","Yes","No","Manager","PhD","$429578 ",14,"Urban","1996Q3"
0,1997-04-03,41,"Private","$26820 ",1993-04-04,4,1,"SUV","no","$0 ",0,"No",2,"$0 ",NA,"No",1964-10-26,"25-40","25-40F",0,11,"$122150 ","F","Yes","No","Lawyer","Masters","",12,"Highly Urban","1997Q2"
0,1995-07-16,30,"Private","$12710 ",1985-08-23,10,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1949-07-26,"41-60","41-60M",0,7,"$62069 ","M","Yes","No","Manager","Bachelors","$227214 ",6,"Urban","1995Q3"
0,1994-09-22,71,"Private","$18950 ",1984-08-23,10,2,"Van","no","$0 ",0,"No",2,"$0 ",NA,"No",1948-07-26,"41-60","41-60M",0,7,"$70195 ","M","Yes","No","Manager","Bachelors","$269925 ",8,"Urban","1994Q3"
0,1994-03-18,8,"Private","$14440 ",1994-03-18,1,1,"Sedan","no","$44214 ",2,"No",3,"$0 ",NA,"No",1947-09-04,"41-60","41-60M",0,14,"","M","No","No","Manager","Bachelors","$0 ",8,"Urban","1994Q1"
1,1994-05-16,37,"Commercial","$26470 ",1990-05-17,4,1,"SUV","no","$0 ",0,"No",0,"$7308 ",1995-01-04,"Yes",1943-04-14,"41-60","41-60F",2,14,"$176849 ","F","Yes","No","Blue Collar","Bachelors","$430830 ",6,"Highly Urban","1994Q2"
0,1994-12-30,26,"Private","$17930 ",1986-01-01,8,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1948-11-09,"41-60","41-60F",0,6,"$28496 ","F","No","No","Professional","Masters","$147825 ",NA,"Urban","1994Q4"
0,1998-07-26,51,"Private","$16110 ",1998-07-26,1,1,"Sedan","no","$3062 ",1,"No",1,"$3621 ",1998-10-15,"Yes",1969-10-17,"25-40","25-40F",0,9,"$34581 ","F","No","No","Blue Collar","<High School","$0 ",1,"Highly Urban","1998Q3"
1,1996-11-17,38,"Private","$14170 ",1993-01-14,4,3,"SUV","no","$9785 ",2,"No",0,"$5862 ",1997-07-10,"Yes",1961-03-07,"25-40","25-40F",2,11,"$22938 ","F","No","Yes","Clerical","High School","$0 ",1,"Rural","1996Q4"
1,1994-04-06,61,"Commercial","$14430 ",1985-04-08,9,1,"SUV","no","$0 ",0,"No",1,"$0 ",NA,"No",1962-10-17,"25-40","25-40F",2,14,"$75605 ","F","Yes","No","Blue Collar","Bachelors","$215859 ",13,"Highly Urban","1994Q2"
0,1997-10-18,5,"Commercial","$7300 ",1993-10-19,4,1,"Pickup","no","$3075 ",4,"No",5,"$4373 ",1998-08-11,"Yes",1941-03-28,"41-60","41-60M",0,8,"$77297 ","M","No","No","Blue Collar","Bachelors","$280067 ",1,"Urban","1997Q4"
0,1998-11-27,22,"Commercial","$30660 ",1992-11-27,6,2,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1940-11-10,"41-60","41-60F",0,15,"$43118 ","F","Yes","No","Blue Collar","High School","$173745 ",9,"Rural","1998Q4"
0,1998-11-13,22,"Commercial","$25060 ",1998-11-26,1,2,"Sports Car","no","$0 ",0,"No",4,"$0 ",NA,"No",1940-11-10,"41-60","41-60F",0,15,"$43118 ","F","Yes","No","Blue Collar","High School","$173745 ",9,"Rural","1998Q4"
0,1994-09-19,11,"Private","$17960 ",1982-09-22,12,1,"Sedan","yes","$1038 ",2,"No",1,"$0 ",NA,"No",1963-10-13,"25-40","25-40M",0,9,"$15493 ","M","Yes","No","Clerical","<High School","$103733 ",6,"Highly Urban","1994Q3"
0,1993-12-06,31,"Commercial","$23590 ",1993-12-06,1,1,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1959-06-24,"25-40","25-40M",1,14,"$62502 ","M","Yes","No","Professional","Bachelors","$201110 ",11,"Rural","1993Q4"
1,1997-05-12,52,"Commercial","$17680 ",1993-05-13,4,1,"Van","yes","$25208 ",2,"Yes",0,"$5847 ",1997-07-22,"Yes",1962-01-30,"25-40","25-40M",3,13,"$88137 ","M","Yes","No","","Masters","$256436 ",14,"Highly Urban","1997Q2"
0,1996-10-02,18,"Private","$1500 ",1992-10-03,4,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1945-09-08,"41-60","41-60M",0,13,"","M","Yes","No","Manager","Bachelors","$305391 ",1,"Urban","1996Q4"
0,1999-02-06,42,"Private","$13350 ",1989-02-08,10,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1967-01-25,"25-40","25-40F",4,14,"$86539 ","F","Yes","No","","Masters","$305557 ",19,"Urban","1999Q1"
0,1996-12-13,22,"Commercial","$16090 ",1993-11-29,3,3,"SUV","no","$2982 ",3,"No",2,"$0 ",NA,"No",1961-09-01,"25-40","25-40F",0,10,"$98120 ","F","No","No","Blue Collar","Bachelors","$0 ",12,"Highly Urban","1996Q4"
0,1994-11-11,21,"Private","$19960 ",1984-12-01,10,3,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1960-09-01,"25-40","25-40F",0,10,"$106944 ","F","No","No","Blue Collar","Bachelors","$0 ",12,"Highly Urban","1994Q4"
0,1997-11-02,66,"Private","$7610 ",1997-11-02,1,1,"Pickup","no","$7054 ",1,"No",0,"$0 ",NA,"No",1963-06-19,"25-40","25-40M",1,12,"$25081 ","M","Yes","No","Clerical","<High School","$119233 ",NA,"Highly Rural","1997Q4"
0,1993-05-16,5,"Private","$13440 ",1980-06-15,13,3,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1946-08-10,"41-60","41-60M",0,8,"$66429 ","M","Yes","No","Lawyer","Masters","$225996 ",18,"Urban","1993Q2"
0,1997-10-29,70,"Private","$15570 ",1997-11-02,1,2,"SUV","no","$3636 ",3,"No",8,"$3242 ",1997-12-09,"Yes",1938-10-07,">60",">60F",0,14,"$62378 ","F","Yes","No","Lawyer","Masters","$181874 ",1,"Urban","1997Q4"
0,1998-03-01,35,"Private","$7470 ",1998-03-08,1,2,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1962-05-22,"25-40","25-40M",4,17,"$22699 ","M","No","Yes","Clerical","<High School","$0 ",1,"Rural","1998Q1"
0,1997-03-05,38,"Private","$11080 ",1987-03-11,10,2,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1961-05-22,"25-40","25-40M",4,17,"$57833 ","M","Yes","No","Clerical","Bachelors","$160429 ",NA,"Rural","1997Q1"
0,1996-10-22,62,"Private","$16430 ",1990-11-14,6,2,"SUV","no","$3106 ",1,"No",6,"$0 ",NA,"No",1938-11-18,">60",">60F",0,0,"$0 ","F","No","No","Student","<High School","$0 ",7,"Rural","1996Q4"
0,1996-10-14,30,"Private","$18880 ",1993-11-18,3,3,"Sports Car","no","$28353 ",1,"No",7,"$0 ",NA,"No",1933-07-13,">60",">60F",1,14,"$45876 ","F","Yes","No","Professional","High School","$207530 ",1,"Highly Urban","1996Q4"
0,1997-11-04,66,"Private","$12690 ",1997-11-17,1,3,"SUV","no","$21525 ",2,"Yes",3,"$8641 ",1998-08-14,"Yes",1932-07-13,">60",">60F",1,14,"","F","Yes","No","Professional","High School","$219318 ",1,"Urban","1997Q4"
0,1997-12-02,66,"Private","$14080 ",1993-11-18,4,3,"Sports Car","no","$5898 ",3,"No",3,"$2931 ",1998-05-14,"Yes",1932-07-13,">60",">60F",1,14,"","F","Yes","No","Professional","High School","$219318 ",1,"Urban","1997Q4"
0,1994-12-30,66,"Private","$15380 ",1988-12-31,6,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1957-07-06,"41-60","41-60F",0,0,"$0 ","F","Yes","No","Student","High School","$78609 ",NA,"Highly Rural","1994Q4"
0,1996-09-04,22,"Private","$13110 ",1996-09-04,1,1,"Sedan","no","$0 ",0,"No",1,"$0 ",NA,"No",1952-01-20,"41-60","41-60F",0,12,"$33909 ","F","Yes","No","Lawyer","Masters","$167505 ",17,"Highly Urban","1996Q3"
0,1999-03-30,28,"Commercial","$4700 ",1992-03-31,7,1,"SUV","no","$4196 ",3,"No",0,"$4995 ",1999-11-25,"Yes",1966-12-03,"25-40","25-40F",2,NA,"$0 ","F","No","Yes","Student","Bachelors","$0 ",11,"Urban","1999Q1"
0,1996-09-23,56,"Commercial","$19640 ",1996-09-11,1,4,"Pickup","no","$6187 ",1,"No",2,"$0 ",NA,"No",1948-08-25,"41-60","41-60F",0,0,"$0 ","F","Yes","No","Home Maker","High School","$56589 ",1,"Highly Urban","1996Q3"
0,1996-08-16,56,"Private","$1500 ",1992-09-12,4,4,"SUV","no","$0 ",0,"No",0,"$2986 ",1996-09-06,"Yes",1946-08-26,"41-60","41-60F",0,0,"$0 ","F","Yes","No","Home Maker","High School","$74945 ",1,"Highly Urban","1996Q3"
1,1997-11-13,12,"Private","$17290 ",1997-11-30,1,2,"Van","no","$0 ",0,"No",3,"$3674 ",1998-04-15,"Yes",1956-08-22,"41-60","41-60M",2,10,"$112450 ","M","No","Yes","Lawyer","Masters","$337743 ",18,"Urban","1997Q4"
0,1994-10-28,26,"Private","$7100 ",1994-11-11,1,4,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1947-05-14,"41-60","41-60F",0,13,"$35093 ","F","Yes","No","Clerical","High School","$184784 ",NA,"Highly Rural","1994Q4"
0,1997-06-06,36,"Commercial","$24900 ",1994-06-07,3,1,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1955-04-09,"41-60","41-60M",0,12,"$87190 ","M","Yes","No","","Masters","$260524 ",12,"Urban","1997Q2"
0,1995-11-15,25,"Private","$17120 ",1985-11-28,10,2,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1955-08-15,"41-60","41-60F",2,13,"$38544 ","F","Yes","No","Blue Collar","High School","$186304 ",NA,"Rural","1995Q4"
0,1996-10-31,40,"Commercial","$33690 ",1996-10-09,1,2,"Panel Truck","no","$0 ",0,"No",1,"$0 ",NA,"No",1949-01-22,"41-60","41-60F",0,12,"$49242 ","F","Yes","No","Clerical","High School","$191938 ",9,"Rural","1996Q4"
0,1996-05-21,26,"Commercial","$33850 ",1986-04-27,10,2,"SUV","no","$0 ",0,"No",3,"$0 ",NA,"No",1948-01-23,"41-60","41-60F",1,14,"$45174 ","F","Yes","No","Blue Collar","Bachelors","$212235 ",7,"Highly Urban","1996Q2"
0,1996-08-12,5,"Private","$14740 ",1996-08-12,1,1,"SUV","yes","$8006 ",2,"No",0,"$0 ",NA,"No",1937-11-07,">60",">60M",0,15,"$39953 ","M","Yes","No","Doctor","PhD","$181434 ",1,"Highly Urban","1996Q3"
0,1993-12-12,40,"Commercial","$31820 ",1989-12-13,4,1,"Panel Truck","no","$0 ",0,"No",0,"$0 ",NA,"No",1946-04-09,"41-60","41-60F",0,9,"$203641 ","F","Yes","No","Manager","PhD","$533607 ",7,"Urban","1993Q4"
0,1995-06-25,25,"Private","$8230 ",1995-06-25,1,1,"Sports Car","yes","$41794 ",3,"Yes",3,"$0 ",NA,"No",1937-08-13,">60",">60M",0,15,"$59807 ","M","Yes","No","Lawyer","Masters","$194391 ",10,"Urban","1995Q2"
0,1994-09-04,32,"Private","$13730 ",1994-09-06,1,2,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1961-12-26,"25-40","25-40M",0,12,"$85292 ","M","Yes","No","Manager","Bachelors","$227344 ",9,"Urban","1994Q3"
0,1995-06-21,6,"Private","$24510 ",1988-06-22,7,1,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1957-09-23,"41-60","41-60M",2,14,"$97484 ","M","No","Yes","Manager","Masters","$271024 ",16,"Urban","1995Q2"
3,1998-03-16,54,"Private","$1500 ",1994-02-24,4,2,"SUV","no","$0 ",0,"No",5,"$6716 ",1998-10-08,"Yes",1963-03-29,"25-40","25-40F",4,0,"","F","Yes","No","Student","High School","$0 ",10,"Highly Urban","1998Q1"
0,1996-08-12,40,"Commercial","$5300 ",1986-08-15,10,1,"Pickup","yes","$0 ",0,"Yes",0,"$1519 ",1997-05-04,"Yes",1961-02-04,"25-40","25-40M",1,9,"$19122 ","M","No","Yes","Professional","High School","$0 ",1,"Urban","1996Q3"
0,1993-08-07,26,"Private","$9700 ",1989-08-08,4,1,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1952-01-21,"41-60","41-60M",0,14,"$35021 ","M","Yes","No","Manager","Bachelors","$180400 ",8,"Urban","1993Q3"
0,1994-12-09,19,"Commercial","$22450 ",1987-11-04,7,2,"Van","yes","$4986 ",2,"No",0,"$1031 ",1995-05-05,"Yes",1961-07-18,"25-40","25-40M",0,6,"$88981 ","M","No","No","","Masters","$252797 ",17,"Highly Urban","1994Q4"
0,1993-12-11,57,"Private","$14060 ",1993-12-11,1,1,"Sedan","no","$3868 ",1,"No",3,"$5051 ",1994-03-24,"Yes",1951-04-06,"41-60","41-60M",0,6,"$52275 ","M","Yes","No","Professional","Bachelors","$169104 ",6,"Urban","1993Q4"
0,1995-11-19,46,"Private","$14300 ",1995-11-19,1,1,"Sedan","no","$0 ",0,"No",1,"$0 ",NA,"No",1968-04-11,"25-40","25-40F",2,14,"$137663 ","F","Yes","No","","PhD","$303237 ",11,"Urban","1995Q4"
0,1998-10-21,14,"Commercial","$17190 ",1998-10-21,1,1,"Van","yes","$10786 ",2,"No",3,"$0 ",NA,"No",1966-08-26,"25-40","25-40M",2,NA,"$114322 ","M","Yes","No","Blue Collar","Bachelors","$301530 ",8,"Highly Urban","1998Q4"
0,1997-06-30,55,"Commercial","$25350 ",1984-07-03,13,1,"Panel Truck","yes","$5477 ",1,"No",0,"$0 ",NA,"No",1946-03-11,"41-60","41-60M",0,13,"$97531 ","M","Yes","No","","Masters","$301461 ",19,"Urban","1997Q2"
0,1996-06-15,28,"Commercial","$18040 ",1990-06-26,6,2,"Sports Car","no","$0 ",0,"No",6,"$1306 ",1996-08-21,"Yes",1952-10-12,"41-60","41-60F",0,0,"$0 ","F","No","No","Home Maker","PhD","$0 ",10,"Urban","1996Q2"
0,1998-07-09,58,"Private","$6760 ",1992-07-10,6,1,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1964-01-12,"25-40","25-40F",0,8,"$17569 ","F","Yes","No","Clerical","<High School","$103278 ",NA,"Highly Rural","1998Q3"
0,1997-08-01,29,"Private","$11530 ",1997-07-17,1,2,"Sports Car","no","$4571 ",2,"No",4,"$0 ",NA,"No",1952-05-12,"41-60","41-60F",0,12,"$53320 ","F","Yes","No","Professional","High School","$164347 ",10,"Highly Urban","1997Q3"
0,1996-07-08,31,"Private","$14140 ",1996-07-17,1,2,"SUV","no","$40023 ",3,"Yes",0,"$4941 ",1996-09-22,"Yes",1951-05-13,"41-60","41-60F",0,12,"$51920 ","F","Yes","No","Professional","High School","$167105 ",1,"Highly Urban","1996Q3"
0,1994-12-15,45,"Commercial","$19150 ",1988-12-09,6,3,"Van","no","$0 ",0,"No",3,"$0 ",NA,"No",1956-09-24,"41-60","41-60F",2,12,"$10859 ","F","Yes","No","Home Maker","<High School","$117283 ",4,"Rural","1994Q4"
2,1997-01-14,40,"Private","$11910 ",1989-12-19,7,3,"SUV","no","$36386 ",2,"Yes",2,"$7907 ",1997-05-05,"Yes",1955-09-25,"41-60","41-60F",2,NA,"$0 ","F","Yes","No","Home Maker","<High School","$64624 ",6,"Highly Urban","1997Q1"
2,1997-12-03,27,"Private","$17200 ",1993-12-18,4,3,"Sedan","no","$0 ",0,"Yes",1,"$0 ",NA,"No",1953-09-25,"41-60","41-60M",0,9,"$19139 ","M","Yes","No","Clerical","<High School","$123576 ",NA,"Rural","1997Q4"
0,1994-08-12,24,"Private","$23010 ",1987-07-24,7,2,"SUV","no","$0 ",0,"Yes",0,"$0 ",NA,"No",1968-07-18,"25-40","25-40F",1,8,"","F","No","Yes","Clerical","<High School","$115939 ",1,"Rural","1994Q3"
0,1997-04-21,28,"Private","$3910 ",1993-03-25,4,2,"Sedan","yes","$0 ",0,"No",1,"$7692 ",1998-01-05,"Yes",1952-11-23,"41-60","41-60M",0,8,"$30111 ","M","No","No","Blue Collar","<High School","$164877 ",1,"Urban","1997Q2"
0,1997-03-02,28,"Private","$19780 ",1997-03-24,1,2,"Van","yes","$8863 ",1,"No",3,"$0 ",NA,"No",1952-11-23,"41-60","41-60M",0,NA,"$30111 ","M","No","No","Blue Collar","<High School","$164877 ",1,"Urban","1997Q1"
0,1998-11-25,23,"Private","$5400 ",1995-10-11,3,2,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1960-01-11,"25-40","25-40M",0,11,"","M","Yes","No","Lawyer","PhD","$387474 ",20,"Highly Urban","1998Q4"
0,1993-11-26,52,"Private","$20840 ",1987-11-28,6,1,"SUV","no","$0 ",0,"No",2,"$0 ",NA,"No",1949-07-28,"41-60","41-60F",0,16,"$143358 ","F","Yes","No","Lawyer","Masters","$400319 ",18,"Urban","1993Q4"
0,1996-04-28,23,"Commercial","$38120 ",1996-04-28,1,1,"Panel Truck","no","$0 ",0,"No",2,"$0 ",NA,"No",1952-03-19,"41-60","41-60F",0,12,"$143716 ","F","Yes","No","Manager","PhD","$379399 ",16,"Urban","1996Q2"
0,1995-08-13,40,"Private","$21430 ",1995-08-08,1,3,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1944-12-23,"41-60","41-60F",0,15,"$52105 ","F","Yes","No","Lawyer","Masters","$196481 ",14,"Urban","1995Q3"
1,1996-11-29,47,"Private","$28840 ",1986-11-20,10,2,"Sedan","no","$3826 ",3,"No",2,"$0 ",NA,"No",1956-07-03,"41-60","41-60M",1,11,"$84342 ","M","Yes","No","Lawyer","Masters","$289734 ",8,"Urban","1996Q4"
1,1996-12-07,34,"Private","$14050 ",1996-12-29,1,2,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1940-05-02,"41-60","41-60F",1,17,"$55165 ","F","Yes","No","Professional","Bachelors","$225948 ",10,"Rural","1996Q4"
0,1998-03-05,24,"Commercial","$14510 ",1992-03-06,6,1,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1957-05-22,"41-60","41-60M",0,11,"$61182 ","M","Yes","No","Blue Collar","Bachelors","$201094 ",12,"Rural","1998Q1"
0,1993-12-21,29,"Private","$15370 ",1993-12-21,1,1,"Sedan","yes","$7876 ",3,"No",3,"$0 ",NA,"No",1943-09-23,"41-60","41-60M",0,12,"$138173 ","M","No","No","Doctor","PhD","$0 ",7,"Urban","1993Q4"
0,1994-10-01,30,"Commercial","$5100 ",1990-10-02,4,1,"Pickup","yes","$6014 ",2,"No",4,"$0 ",NA,"No",1962-12-30,"25-40","25-40M",0,8,"$32905 ","M","No","No","Blue Collar","High School","",8,"Rural","1994Q4"
0,1996-08-11,24,"Private","$11640 ",1996-08-11,1,1,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1946-10-29,"41-60","41-60M",0,7,"$22953 ","M","Yes","No","Manager","<High School","$139610 ",1,"Urban","1996Q3"
0,1998-05-27,33,"Commercial","$6700 ",1987-05-30,11,1,"Pickup","yes","$7684 ",2,"No",3,"$0 ",NA,"No",1947-01-11,"41-60","41-60M",0,7,"$66063 ","M","No","No","Professional","Masters","$208162 ",19,"Highly Urban","1998Q2"
0,1996-05-11,55,"Commercial","$17610 ",1986-05-14,10,1,"Van","no","$0 ",0,"No",0,"$0 ",NA,"No",1950-12-28,"41-60","41-60M",0,13,"$75849 ","M","Yes","No","Blue Collar","High School","",1,"Highly Urban","1996Q2"
0,1996-12-24,70,"Private","$14730 ",1993-12-25,3,1,"Sedan","yes","$0 ",0,"No",2,"$0 ",NA,"No",1963-01-31,"25-40","25-40M",0,11,"$26820 ","M","Yes","No","Clerical","High School","$172039 ",1,"Rural","1996Q4"
0,1995-05-05,33,"Private","$12720 ",1995-05-05,1,1,"Sedan","no","$7872 ",1,"No",5,"$879 ",1995-09-13,"Yes",1953-05-11,"41-60","41-60M",0,11,"$66222 ","M","Yes","No","Blue Collar","<High School","$241932 ",NA,"Highly Urban","1995Q2"
0,1997-03-04,47,"Private","$5270 ",1997-03-04,1,1,"Sports Car","no","$3978 ",4,"No",3,"$0 ",NA,"No",1954-05-21,"41-60","41-60F",1,12,"$37675 ","F","No","Yes","Clerical","High School","$148826 ",7,"Urban","1997Q1"
0,1997-06-14,30,"Private","$15720 ",1997-06-14,1,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1950-09-27,"41-60","41-60F",0,11,"$93202 ","F","Yes","No","Manager","Masters","$285990 ",14,"Urban","1997Q2"
0,1995-11-01,32,"Private","$10970 ",1995-11-01,1,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1965-01-10,"25-40","25-40F",1,9,"$28698 ","F","No","Yes","Clerical","High School","$0 ",4,"Rural","1995Q4"
0,1996-06-05,51,"Private","$4270 ",1992-06-06,4,1,"Sedan","yes","$0 ",0,"No",2,"$3562 ",1996-11-20,"Yes",1983-10-29,"16-24","16-24M",3,11,"$11719 ","M","Yes","No","Clerical","High School","$74994 ",11,"Urban","1996Q2"
0,1993-06-01,47,"Private","$21860 ",1980-06-04,13,1,"SUV","no","$23433 ",2,"No",3,"$0 ",NA,"No",1952-12-27,"41-60","41-60F",0,13,"$109609 ","F","Yes","No","Doctor","PhD","$316291 ",13,"Urban","1993Q2"
1,1997-09-15,35,"Private","$22690 ",1987-09-26,10,2,"Pickup","no","$0 ",0,"No",2,"$0 ",NA,"No",1961-11-06,"25-40","25-40F",4,12,"$2149 ","F","Yes","No","Home Maker","<High School","$72889 ",1,"Highly Urban","1997Q3"
1,1996-10-13,21,"Private","$5400 ",1989-09-25,7,2,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1960-11-06,"25-40","25-40F",4,12,"$20075 ","F","Yes","No","Home Maker","High School","$117035 ",8,"Highly Rural","1996Q4"
0,1997-06-13,50,"Commercial","$11700 ",1997-06-13,1,1,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1952-11-18,"41-60","41-60M",0,13,"","M","Yes","No","Blue Collar","High School","$140734 ",NA,"Rural","1997Q2"
0,1999-03-14,24,"Private","$14530 ",1999-03-14,1,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1950-09-23,"41-60","41-60M",0,2,"$81280 ","M","Yes","No","Professional","Bachelors","$241420 ",6,"Highly Urban","1999Q1"
0,1995-12-09,48,"Private","$17330 ",1991-12-20,4,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1968-10-06,"25-40","25-40F",2,12,"$18903 ","F","Yes","No","Clerical","<High School","$93797 ",7,"Highly Urban","1995Q4"
0,1995-11-24,48,"Private","$18060 ",1995-12-19,1,2,"SUV","no","$0 ",0,"No",4,"$0 ",NA,"No",1968-10-06,"25-40","25-40F",2,12,"$18903 ","F","Yes","No","Clerical","<High School","$93797 ",7,"Highly Urban","1995Q4"
0,1993-10-05,113,"Commercial","$7820 ",1983-07-25,10,3,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1957-05-14,"41-60","41-60M",0,0,"$0 ","M","Yes","No","Student","High School","$87178 ",10,"Highly Rural","1993Q4"
0,1998-07-31,29,"Private","$20430 ",1994-07-22,4,3,"Van","no","$0 ",0,"No",1,"$0 ",NA,"No",1952-05-15,"41-60","41-60M",0,0,"$0 ","M","Yes","No","Student","High School","$71452 ",5,"Highly Rural","1998Q3"
0,1998-01-15,49,"Private","$14340 ",1994-01-01,3,3,"Sports Car","no","$0 ",0,"No",1,"$0 ",NA,"No",1945-03-19,"41-60","41-60F",0,13,"$74398 ","F","No","No","Manager","Bachelors","$233136 ",1,"Urban","1998Q1"
0,1996-12-01,43,"Private","$19760 ",1993-01-01,3,3,"Pickup","no","$20437 ",3,"No",1,"$0 ",NA,"No",1944-03-19,"41-60","41-60F",0,13,"$35594 ","F","No","No","Manager","Bachelors","$166691 ",7,"Urban","1996Q4"
0,1994-09-15,14,"Commercial","$29980 ",1990-09-16,4,1,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1951-10-11,"41-60","41-60M",2,11,"$138905 ","M","Yes","No","","Masters","$387272 ",13,"Urban","1994Q3"
0,1996-07-21,36,"Private","$5500 ",1986-07-24,10,1,"SUV","no","$6803 ",2,"No",6,"$0 ",NA,"No",1959-05-21,"25-40","25-40F",0,10,"$78914 ","F","No","No","Manager","Bachelors","$229055 ",10,"Urban","1996Q3"
2,1997-02-22,23,"Private","$10020 ",1980-02-11,17,2,"SUV","no","$5788 ",2,"No",1,"$0 ",NA,"No",1954-03-28,"41-60","41-60F",2,NA,"$27266 ","F","No","Yes","Clerical","<High School","$0 ",6,"Highly Urban","1997Q1"
2,1997-03-08,23,"Private","$10240 ",1997-02-06,1,2,"SUV","no","$0 ",0,"Yes",5,"$5267 ",1997-11-03,"Yes",1954-03-28,"41-60","41-60F",2,NA,"$27266 ","F","No","Yes","Clerical","<High School","$0 ",6,"Highly Urban","1997Q1"
0,1997-01-11,38,"Commercial","$27420 ",1983-12-17,13,4,"Panel Truck","yes","$32610 ",1,"No",0,"$0 ",NA,"No",1957-03-16,"41-60","41-60M",0,2,"$34072 ","M","Yes","No","Clerical","<High School","$160862 ",6,"Urban","1997Q1"
0,1997-11-04,22,"Private","$10960 ",1997-12-13,1,4,"Pickup","yes","$10494 ",1,"No",4,"$0 ",NA,"No",1955-03-17,"41-60","41-60M",0,2,"$26965 ","M","Yes","No","Clerical","<High School","$201108 ",NA,"Highly Urban","1997Q4"
1,1996-04-16,34,"Private","$12190 ",1996-04-16,1,1,"Pickup","no","$0 ",0,"No",1,"$0 ",NA,"No",1963-07-04,"25-40","25-40M",1,12,"$16950 ","M","No","Yes","Blue Collar","<High School","$0 ",4,"Rural","1996Q2"
0,1993-11-26,63,"Commercial","$10510 ",1989-12-10,4,6,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1952-09-09,"41-60","41-60M",0,11,"$69616 ","M","Yes","No","Blue Collar","Bachelors","$264840 ",13,"Highly Urban","1993Q4"
0,1994-12-16,44,"Commercial","$9950 ",1988-12-10,6,6,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1949-09-10,"41-60","41-60M",0,11,"$22284 ","M","Yes","No","Blue Collar","<High School","$135680 ",5,"Rural","1994Q4"
0,1996-06-17,27,"Commercial","$22260 ",1986-06-20,10,1,"Pickup","no","$0 ",0,"Yes",0,"$5363 ",1996-08-07,"Yes",1962-07-23,"25-40","25-40F",3,17,"$6217 ","F","Yes","No","Student","High School","$0 ",4,"Urban","1996Q2"
0,1999-01-02,5,"Private","$16760 ",1993-01-03,6,1,"SUV","no","$0 ",0,"No",1,"$1618 ",1999-09-06,"Yes",1948-03-31,"41-60","41-60F",0,0,"$0 ","F","No","No","Home Maker","High School","$0 ",4,"Urban","1999Q1"
0,1995-11-29,33,"Private","$22040 ",1989-11-30,6,1,"Sedan","no","$8510 ",3,"No",0,"$0 ",NA,"No",1941-01-17,"41-60","41-60F",0,14,"$89858 ","F","Yes","No","Professional","Bachelors","$272665 ",13,"Urban","1995Q4"
