"KIDSDRIV","TRAVTIME","CAR_USE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CLM_AMT","CLM_FLAG","AGE","AGE.GENDER","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","DENSITY","AGE_YEARS","AGE_CAR"
0,55,"Commercial",25350,13,1,"Panel Truck","yes",5477,1,"No",0,0,"No","41-60","41-60M",0,13,97531,"M","Yes","No","","Masters",301461,19,"Urban",51,13
0,28,"Commercial",18040,6,2,"Sports Car","no",0,0,"No",6,1306,"Yes","41-60","41-60F",0,0,0,"F","No","No","Home Maker","PhD",0,10,"Urban",44,6
0,58,"Private",6760,6,1,"Sports Car","no",0,0,"No",0,0,"No","25-40","25-40F",0,8,17569,"F","Yes","No","Clerical","<High School",103278,8,"Highly Rural",35,6
0,29,"Private",11530,1,2,"Sports Car","no",4571,2,"No",4,0,"No","41-60","41-60F",0,12,53320,"F","Yes","No","Professional","High School",164347,10,"Highly Urban",45,0
0,31,"Private",14140,1,2,"SUV","no",40023,3,"Yes",0,4941,"Yes","41-60","41-60F",0,12,51920,"F","Yes","No","Professional","High School",167105,1,"Highly Urban",45,0
0,45,"Commercial",19150,6,3,"Van","no",0,0,"No",3,0,"No","41-60","41-60F",2,12,10859,"F","Yes","No","Home Maker","<High School",117283,4,"Rural",38,6
2,40,"Private",11910,7,3,"SUV","no",36386,2,"Yes",2,7907,"Yes","41-60","41-60F",2,10,0,"F","Yes","No","Home Maker","<High School",64624,6,"Highly Urban",41,7
2,27,"Private",17200,4,3,"Sedan","no",0,0,"Yes",1,0,"No","41-60","41-60M",0,9,19139,"M","Yes","No","Clerical","<High School",123576,8,"Rural",44,4
0,24,"Private",23010,7,2,"SUV","no",0,0,"Yes",0,0,"No","25-40","25-40F",1,8,61610,"F","No","Yes","Clerical","<High School",115939,1,"Rural",26,7
0,28,"Private",3910,4,2,"Sedan","yes",0,0,"No",1,7692,"Yes","41-60","41-60M",0,8,30111,"M","No","No","Blue Collar","<High School",164877,1,"Urban",45,4
0,28,"Private",19780,1,2,"Van","yes",8863,1,"No",3,0,"No","41-60","41-60M",0,10,30111,"M","No","No","Blue Collar","<High School",164877,1,"Urban",44,0
0,23,"Private",5400,3,2,"Pickup","yes",0,0,"No",0,0,"No","25-40","25-40M",0,11,61610,"M","Yes","No","Lawyer","PhD",387474,20,"Highly Urban",39,3
0,52,"Private",20840,6,1,"SUV","no",0,0,"No",2,0,"No","41-60","41-60F",0,16,143358,"F","Yes","No","Lawyer","Masters",400319,18,"Urban",44,6
0,23,"Commercial",38120,1,1,"Panel Truck","no",0,0,"No",2,0,"No","41-60","41-60F",0,12,143716,"F","Yes","No","Manager","PhD",379399,16,"Urban",44,0
0,40,"Private",21430,1,3,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,15,52105,"F","Yes","No","Lawyer","Masters",196481,14,"Urban",51,0
1,47,"Private",28840,10,2,"Sedan","no",3826,3,"No",2,0,"No","41-60","41-60M",1,11,84342,"M","Yes","No","Lawyer","Masters",289734,8,"Urban",41,10
1,34,"Private",14050,1,2,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",1,17,55165,"F","Yes","No","Professional","Bachelors",225948,10,"Rural",57,0
0,24,"Commercial",14510,6,1,"Sedan","yes",0,0,"No",0,0,"No","41-60","41-60M",0,11,61182,"M","Yes","No","Blue Collar","Bachelors",201094,12,"Rural",41,6
0,29,"Private",15370,1,1,"Sedan","yes",7876,3,"No",3,0,"No","41-60","41-60M",0,12,138173,"M","No","No","Doctor","PhD",0,7,"Urban",50,0
0,30,"Commercial",5100,4,1,"Pickup","yes",6014,2,"No",4,0,"No","25-40","25-40M",0,8,32905,"M","No","No","Blue Collar","High School",154602,8,"Rural",32,4
0,24,"Private",11640,1,1,"Pickup","yes",0,0,"No",0,0,"No","41-60","41-60M",0,7,22953,"M","Yes","No","Manager","<High School",139610,1,"Urban",50,0
0,33,"Commercial",6700,11,1,"Pickup","yes",7684,2,"No",3,0,"No","41-60","41-60M",0,7,66063,"M","No","No","Professional","Masters",208162,19,"Highly Urban",52,11
0,55,"Commercial",17610,10,1,"Van","no",0,0,"No",0,0,"No","41-60","41-60M",0,13,75849,"M","Yes","No","Blue Collar","High School",154602,1,"Highly Urban",46,10
0,70,"Private",14730,3,1,"Sedan","yes",0,0,"No",2,0,"No","25-40","25-40M",0,11,26820,"M","Yes","No","Clerical","High School",172039,1,"Rural",34,3
0,33,"Private",12720,1,1,"Sedan","no",7872,1,"No",5,879,"Yes","41-60","41-60M",0,11,66222,"M","Yes","No","Blue Collar","<High School",241932,8,"Highly Urban",42,0
0,47,"Private",5270,1,1,"Sports Car","no",3978,4,"No",3,0,"No","41-60","41-60F",1,12,37675,"F","No","Yes","Clerical","High School",148826,7,"Urban",43,0
0,30,"Private",15720,1,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,11,93202,"F","Yes","No","Manager","Masters",285990,14,"Urban",47,0
0,32,"Private",10970,1,1,"SUV","no",0,0,"No",0,0,"No","25-40","25-40F",1,9,28698,"F","No","Yes","Clerical","High School",0,4,"Rural",31,0
0,51,"Private",4270,4,1,"Sedan","yes",0,0,"No",2,3562,"Yes","16-24","16-24M",3,11,11719,"M","Yes","No","Clerical","High School",74994,11,"Urban",13,4
0,47,"Private",21860,13,1,"SUV","no",23433,2,"No",3,0,"No","41-60","41-60F",0,13,109609,"F","Yes","No","Doctor","PhD",316291,13,"Urban",41,13
1,35,"Private",22690,10,2,"Pickup","no",0,0,"No",2,0,"No","25-40","25-40F",4,12,2149,"F","Yes","No","Home Maker","<High School",72889,1,"Highly Urban",36,10
1,21,"Private",5400,7,2,"Sports Car","no",0,0,"No",0,0,"No","25-40","25-40F",4,12,20075,"F","Yes","No","Home Maker","High School",117035,8,"Highly Rural",36,7
0,50,"Commercial",11700,1,1,"Pickup","yes",0,0,"No",0,0,"No","41-60","41-60M",0,13,61610,"M","Yes","No","Blue Collar","High School",140734,8,"Rural",45,0
0,24,"Private",14530,1,1,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,2,81280,"M","Yes","No","Professional","Bachelors",241420,6,"Highly Urban",49,0
0,48,"Private",17330,4,2,"Sedan","no",0,0,"No",0,0,"No","25-40","25-40F",2,12,18903,"F","Yes","No","Clerical","<High School",93797,7,"Highly Urban",27,4
0,48,"Private",18060,1,2,"SUV","no",0,0,"No",4,0,"No","25-40","25-40F",2,12,18903,"F","Yes","No","Clerical","<High School",93797,7,"Highly Urban",27,0
0,113,"Commercial",7820,10,3,"Pickup","no",0,0,"No",0,0,"No","41-60","41-60M",0,0,0,"M","Yes","No","Student","High School",87178,10,"Highly Rural",37,10
0,29,"Private",20430,4,3,"Van","no",0,0,"No",1,0,"No","41-60","41-60M",0,0,0,"M","Yes","No","Student","High School",71452,5,"Highly Rural",46,4
0,49,"Private",14340,3,3,"Sports Car","no",0,0,"No",1,0,"No","41-60","41-60F",0,13,74398,"F","No","No","Manager","Bachelors",233136,1,"Urban",53,4
0,43,"Private",19760,3,3,"Pickup","no",20437,3,"No",1,0,"No","41-60","41-60F",0,13,35594,"F","No","No","Manager","Bachelors",166691,7,"Urban",53,4
0,14,"Commercial",29980,4,1,"Panel Truck","yes",0,0,"No",0,0,"No","41-60","41-60M",2,11,138905,"M","Yes","No","","Masters",387272,13,"Urban",43,4
0,36,"Private",5500,10,1,"SUV","no",6803,2,"No",6,0,"No","25-40","25-40F",0,10,78914,"F","No","No","Manager","Bachelors",229055,10,"Urban",37,10
2,23,"Private",10020,17,2,"SUV","no",5788,2,"No",1,0,"No","41-60","41-60F",2,10,27266,"F","No","Yes","Clerical","<High School",0,6,"Highly Urban",43,17
2,23,"Private",10240,1,2,"SUV","no",0,0,"Yes",5,5267,"Yes","41-60","41-60F",2,10,27266,"F","No","Yes","Clerical","<High School",0,6,"Highly Urban",43,0
0,38,"Commercial",27420,13,4,"Panel Truck","yes",32610,1,"No",0,0,"No","41-60","41-60M",0,2,34072,"M","Yes","No","Clerical","<High School",160862,6,"Urban",40,13
0,22,"Private",10960,1,4,"Pickup","yes",10494,1,"No",4,0,"No","41-60","41-60M",0,2,26965,"M","Yes","No","Clerical","<High School",201108,8,"Highly Urban",43,0
1,34,"Private",12190,1,1,"Pickup","no",0,0,"No",1,0,"No","25-40","25-40M",1,12,16950,"M","No","Yes","Blue Collar","<High School",0,4,"Rural",33,0
0,63,"Commercial",10510,4,6,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,11,69616,"M","Yes","No","Blue Collar","Bachelors",264840,13,"Highly Urban",41,4
0,44,"Commercial",9950,6,6,"Pickup","no",0,0,"No",0,0,"No","41-60","41-60M",0,11,22284,"M","Yes","No","Blue Collar","<High School",135680,5,"Rural",45,6
0,27,"Commercial",22260,10,1,"Pickup","no",0,0,"Yes",0,5363,"Yes","25-40","25-40F",3,17,6217,"F","Yes","No","Student","High School",0,4,"Urban",34,10
0,5,"Private",16760,6,1,"SUV","no",0,0,"No",1,1618,"Yes","41-60","41-60F",0,0,0,"F","No","No","Home Maker","High School",0,4,"Urban",51,6
0,33,"Private",22040,6,1,"Sedan","no",8510,3,"No",0,0,"No","41-60","41-60F",0,14,89858,"F","Yes","No","Professional","Bachelors",272665,13,"Urban",55,6
0,40,"Private",5820,7,1,"SUV","no",0,0,"Yes",2,3518,"Yes","25-40","25-40F",1,8,13186,"F","No","Yes","Home Maker","High School",0,8,"Highly Urban",30,7
0,45,"Commercial",19680,4,1,"Pickup","no",2870,2,"No",2,0,"No","41-60","41-60F",3,10,0,"F","Yes","No","Student","High School",0,9,"Rural",39,4
3,15,"Private",16920,3,1,"SUV","no",22262,2,"Yes",7,1444,"Yes","41-60","41-60F",3,17,28538,"F","Yes","No","Clerical","<High School",140924,5,"Highly Urban",41,3
0,20,"Private",4690,4,4,"Pickup","yes",0,0,"No",3,2928,"Yes","41-60","41-60M",0,16,25371,"M","Yes","No","Blue Collar","High School",143256,11,"Highly Urban",47,4
0,10,"Private",9030,11,4,"Sedan","yes",0,0,"No",1,0,"No","41-60","41-60M",0,16,25371,"M","Yes","No","Blue Collar","High School",143256,11,"Highly Urban",48,11
0,22,"Private",15340,1,1,"Sedan","yes",0,0,"No",1,0,"No","25-40","25-40M",2,15,26737,"M","Yes","No","Clerical","<High School",153572,6,"Rural",34,0
0,5,"Private",8040,1,1,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,14,41048,"M","No","No","Manager","Bachelors",0,4,"Urban",60,0
0,49,"Private",9590,10,1,"SUV","no",40763,3,"No",2,0,"No","41-60","41-60F",0,5,61610,"F","No","No","Blue Collar","<High School",0,5,"Urban",53,10
0,42,"Private",18760,1,2,"Van","yes",5372,3,"No",6,0,"No","41-60","41-60M",0,13,65465,"M","No","No","Manager","Masters",210434,10,"Urban",50,0
0,32,"Commercial",34420,11,1,"Panel Truck","yes",0,0,"Yes",2,3106,"Yes","41-60","41-60M",0,13,282198,"M","No","No","","PhD",649247,16,"Highly Urban",45,11
0,5,"Commercial",40580,13,3,"Panel Truck","no",0,0,"No",1,0,"No","41-60","41-60M",2,18,137183,"M","Yes","No","","Masters",374393,10,"Highly Urban",57,13
0,35,"Private",11040,4,3,"SUV","yes",1465,2,"No",0,0,"No",">60",">60M",2,18,34446,"M","Yes","No","Lawyer","Masters",168224,9,"Urban",57,4
0,40,"Private",24670,1,1,"Pickup","no",0,0,"No",0,0,"No","41-60","41-60F",0,11,154853,"F","No","No","Doctor","PhD",0,14,"Urban",48,0
0,18,"Private",13210,3,1,"SUV","no",0,0,"No",1,0,"No","41-60","41-60F",0,12,47655,"F","No","No","Blue Collar","<High School",154602,8,"Rural",46,3
0,32,"Private",14530,1,1,"Sedan","no",8894,3,"No",0,19745,"Yes","41-60","41-60F",0,0,0,"F","Yes","No","Home Maker","High School",154602,12,"Urban",38,0
0,40,"Commercial",9370,10,2,"Sports Car","no",0,0,"No",0,3069,"Yes","25-40","25-40F",1,0,0,"F","No","Yes","Student","High School",0,1,"Urban",28,10
0,40,"Commercial",15610,4,2,"SUV","no",7857,2,"No",2,5530,"Yes","25-40","25-40F",1,0,0,"F","No","Yes","Student","High School",0,1,"Urban",28,4
0,34,"Private",7920,7,1,"Sports Car","yes",1836,1,"No",9,1479,"Yes","16-24","16-24F",0,8,40245,"F","Yes","No","Clerical","High School",98218,8,"Urban",21,7
0,51,"Private",11010,4,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,10,46420,"F","No","No","Professional","Masters",184409,1,"Urban",39,4
0,40,"Private",19690,1,1,"Pickup","no",0,0,"No",0,0,"No","25-40","25-40F",4,14,39156,"F","No","Yes","Clerical","High School",0,1,"Rural",29,0
0,45,"Private",13420,14,2,"Sedan","yes",0,0,"No",0,0,"No","41-60","41-60M",0,13,43128,"M","Yes","No","Professional","Bachelors",144562,11,"Rural",47,14
0,20,"Private",1530,4,2,"Sedan","no",0,0,"No",2,0,"No","41-60","41-60M",0,13,68245,"M","Yes","No","Professional","Bachelors",235648,8,"Highly Urban",48,4
0,29,"Commercial",37010,1,2,"Panel Truck","yes",11160,2,"No",3,0,"No","41-60","41-60M",2,16,23465,"M","Yes","No","","Masters",173980,8,"Urban",54,0
0,32,"Private",8070,6,1,"SUV","no",2797,2,"No",0,0,"No","25-40","25-40F",3,7,29741,"F","No","Yes","Clerical","<High School",0,7,"Highly Urban",30,6
0,45,"Commercial",16780,4,2,"Van","no",3809,2,"No",5,4430,"Yes","41-60","41-60M",0,13,45431,"M","Yes","No","Blue Collar","<High School",192184,1,"Highly Urban",46,4
0,50,"Commercial",10300,1,2,"Pickup","yes",0,0,"No",8,3304,"Yes","41-60","41-60M",0,13,34313,"M","Yes","No","Blue Collar","<High School",154602,6,"Highly Urban",46,0
0,45,"Private",14960,1,1,"Sedan","no",33390,2,"Yes",4,0,"No",">60",">60M",0,12,50134,"M","Yes","No","Professional","Bachelors",162253,8,"Highly Urban",63,0
0,51,"Private",19120,3,2,"Sedan","no",0,0,"Yes",0,5818,"Yes","41-60","41-60M",0,11,33056,"M","No","No","Clerical","Bachelors",171068,1,"Highly Urban",39,3
0,52,"Commercial",26560,3,2,"Pickup","no",0,0,"No",0,0,"No","41-60","41-60F",0,11,52593,"F","Yes","No","Blue Collar","High School",188236,1,"Highly Urban",45,3
0,29,"Commercial",25060,4,1,"Panel Truck","yes",2400,2,"No",0,0,"No","41-60","41-60M",0,14,18232,"M","Yes","No","Blue Collar","<High School",145361,1,"Urban",46,4
1,52,"Private",10960,4,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",1,14,49557,"F","Yes","No","Lawyer","Masters",189358,24,"Urban",44,4
2,38,"Commercial",20990,1,2,"Pickup","no",0,0,"No",2,0,"No","41-60","41-60F",3,14,116415,"F","Yes","No","Professional","Bachelors",335711,11,"Rural",43,0
0,19,"Private",7810,1,1,"Sedan","no",5128,2,"No",1,0,"No","25-40","25-40F",2,14,23095,"F","Yes","No","Clerical","<High School",140824,8,"Urban",36,0
0,48,"Commercial",18020,9,2,"Van","yes",0,0,"No",0,0,"No","41-60","41-60M",0,11,97706,"M","No","No","","Masters",0,10,"Highly Urban",49,9
0,51,"Private",30440,1,2,"Sedan","no",0,0,"Yes",0,0,"No","41-60","41-60M",0,10,74330,"M","No","No","Lawyer","Masters",0,19,"Highly Urban",49,0
0,13,"Private",16030,1,1,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,8,32200,"M","Yes","No","Clerical","High School",190439,7,"Highly Urban",44,0
0,35,"Private",8930,10,2,"Sports Car","no",0,0,"No",0,0,"No","41-60","41-60F",0,13,3079,"F","No","No","Home Maker","<High School",64198,1,"Highly Urban",52,10
0,48,"Commercial",17050,6,2,"Pickup","no",2962,1,"No",9,4112,"Yes","41-60","41-60F",0,0,0,"F","No","No","Home Maker","<High School",0,1,"Urban",52,6
0,24,"Private",14670,10,2,"SUV","no",0,0,"No",2,0,"No","41-60","41-60F",2,14,182620,"F","Yes","No","Doctor","PhD",470025,18,"Urban",44,10
0,35,"Private",1500,17,2,"SUV","no",0,0,"No",0,3850,"Yes","41-60","41-60F",0,0,0,"F","No","No","Home Maker","High School",0,1,"Highly Urban",43,17
0,35,"Private",15790,1,2,"SUV","no",0,0,"No",0,0,"No","25-40","25-40F",2,14,82478,"F","Yes","No","Manager","Bachelors",273153,11,"Urban",31,0
0,30,"Commercial",21840,1,1,"Sports Car","no",6600,2,"No",3,3008,"Yes","41-60","41-60F",0,10,62215,"F","Yes","No","Blue Collar","High School",244460,5,"Highly Urban",48,0
0,21,"Commercial",24690,4,3,"Panel Truck","no",0,0,"Yes",0,5359,"Yes","25-40","25-40M",4,13,29161,"M","Yes","No","Clerical","High School",127565,1,"Highly Urban",31,4
1,71,"Private",25280,11,3,"Sedan","yes",0,0,"No",0,0,"No","25-40","25-40M",3,11,20921,"M","Yes","No","Clerical","High School",124116,1,"Highly Urban",31,11
0,51,"Commercial",27330,10,1,"Panel Truck","yes",0,0,"No",0,0,"No","25-40","25-40M",0,11,43112,"M","No","No","Blue Collar","High School",0,8,"Highly Rural",35,10
0,51,"Private",13240,1,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,8,75914,"F","No","No","Professional","Bachelors",0,1,"Urban",43,0
0,33,"Commercial",16530,4,1,"Sedan","no",0,0,"No",2,0,"No","41-60","41-60F",1,14,23215,"F","Yes","No","Home Maker","High School",80406,6,"Rural",40,4
0,15,"Commercial",8260,13,1,"SUV","no",0,0,"No",1,1139,"Yes","25-40","25-40F",0,10,59566,"F","No","No","Blue Collar","High School",207187,5,"Highly Urban",40,13
0,60,"Private",7900,6,2,"Sports Car","yes",23432,2,"Yes",9,12301,"Yes",">60",">60M",0,0,0,"M","Yes","No","Student","High School",0,8,"Highly Urban",63,6
0,53,"Private",24090,7,2,"Sedan","no",20330,3,"Yes",6,0,"No",">60",">60M",0,10,21038,"M","Yes","No","Student","<High School",0,1,"Rural",63,7
0,43,"Private",5700,12,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,13,19835,"F","Yes","No","Home Maker","<High School",141117,1,"Rural",42,12
0,47,"Private",9040,10,2,"Sports Car","no",4905,1,"No",4,0,"No","25-40","25-40F",0,7,39376,"F","Yes","No","Home Maker","High School",142985,5,"Highly Urban",34,10
0,37,"Private",33880,6,1,"SUV","no",0,0,"No",1,0,"No","41-60","41-60F",0,14,264817,"F","No","No","Doctor","PhD",0,11,"Urban",58,6
0,21,"Commercial",23110,6,2,"SUV","no",0,0,"No",2,4993,"Yes","25-40","25-40F",0,9,79801,"F","No","No","Blue Collar","High School",0,1,"Highly Urban",35,6
0,21,"Commercial",24810,6,2,"Pickup","no",0,0,"No",2,5524,"Yes","25-40","25-40F",0,9,79801,"F","No","No","Blue Collar","High School",0,8,"Highly Urban",35,6
0,9,"Commercial",4940,6,2,"Pickup","no",0,0,"No",0,0,"No","25-40","25-40M",1,11,408,"M","No","Yes","Student","High School",0,8,"Urban",32,6
0,21,"Private",10220,7,1,"SUV","no",4285,2,"No",3,0,"No","41-60","41-60F",0,12,32227,"F","Yes","No","Lawyer","Masters",134375,14,"Urban",51,7
0,75,"Commercial",16170,6,2,"Sedan","yes",0,0,"No",1,0,"No","25-40","25-40M",0,10,37614,"M","Yes","No","Blue Collar","High School",165402,1,"Highly Rural",28,6
0,5,"Private",6100,1,1,"SUV","no",32969,1,"Yes",1,0,"No","41-60","41-60F",0,10,189106,"F","No","No","Manager","PhD",486942,12,"Urban",42,0
0,34,"Commercial",31180,6,1,"Panel Truck","yes",0,0,"No",0,0,"No","25-40","25-40M",0,12,93190,"M","Yes","No","Manager","Masters",288129,23,"Urban",32,6
0,55,"Private",24370,1,2,"Sedan","no",0,0,"No",0,0,"No","25-40","25-40F",1,10,89112,"F","No","Yes","Professional","Bachelors",154602,1,"Highly Rural",35,0
0,38,"Private",18340,7,3,"Van","no",0,0,"No",2,0,"No","41-60","41-60M",0,10,114434,"M","Yes","No","Manager","Masters",349801,19,"Urban",51,7
0,46,"Private",7310,10,3,"Pickup","yes",0,0,"No",1,0,"No","41-60","41-60M",0,10,3083,"M","Yes","No","Manager","Masters",64682,10,"Urban",50,10
0,31,"Private",21750,10,1,"Sedan","no",0,0,"No",4,0,"No","41-60","41-60F",0,15,106622,"F","Yes","No","Lawyer","Masters",334528,17,"Highly Urban",48,10
0,28,"Private",17240,13,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,11,108365,"F","Yes","No","Manager","Bachelors",328979,9,"Urban",45,13
1,32,"Private",17450,1,1,"Sedan","no",613,2,"No",1,0,"No","25-40","25-40F",2,12,21852,"F","Yes","No","Clerical","High School",115923,8,"Urban",36,0
1,87,"Private",1500,7,1,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",2,0,0,"M","Yes","No","Student","High School",129814,1,"Highly Rural",44,7
1,32,"Commercial",17680,1,1,"Van","no",36839,2,"No",3,0,"No","41-60","41-60M",2,13,90405,"M","No","Yes","Blue Collar","High School",268678,1,"Rural",39,0
0,31,"Private",24260,4,1,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60F",0,11,60845,"F","No","No","Manager","Bachelors",0,18,"Urban",44,4
0,47,"Private",13000,6,1,"SUV","yes",7191,1,"No",0,22352,"Yes","16-24","16-24F",2,0,0,"F","Yes","No","Home Maker","PhD",0,11,"Urban",21,6
0,13,"Private",1500,1,2,"Sports Car","no",1061,4,"No",0,0,"No","41-60","41-60F",0,0,0,"F","Yes","No","Home Maker","High School",94656,1,"Highly Urban",47,0
0,48,"Commercial",10420,1,1,"Sedan","no",41971,1,"No",0,0,"No","41-60","41-60F",2,15,46168,"F","Yes","No","Blue Collar","Bachelors",187933,12,"Urban",38,0
0,63,"Private",14560,6,2,"Sedan","yes",0,0,"No",0,0,"No","41-60","41-60M",2,10,82981,"M","Yes","No","Blue Collar","High School",265823,5,"Highly Rural",37,6
0,37,"Private",11210,10,1,"Sports Car","no",9171,1,"No",7,0,"No","41-60","41-60F",0,14,40122,"F","No","No","Lawyer","PhD",171054,15,"Urban",53,10
1,50,"Private",20680,1,1,"Sedan","no",33399,2,"No",3,0,"No","25-40","25-40F",1,5,103142,"F","Yes","No","Manager","Bachelors",294037,6,"Urban",33,0
0,47,"Private",13410,1,1,"SUV","no",8404,2,"No",4,0,"No","41-60","41-60F",0,15,66054,"F","Yes","No","Manager","Bachelors",250182,13,"Urban",48,0
0,44,"Commercial",10180,1,3,"Pickup","no",0,0,"No",0,3270,"Yes","25-40","25-40M",0,10,14677,"M","No","No","Student","Bachelors",0,9,"Rural",38,0
0,28,"Commercial",24450,6,3,"Panel Truck","yes",4033,1,"No",1,0,"No","41-60","41-60M",0,0,0,"M","No","No","Student","Bachelors",0,8,"Rural",37,6
0,45,"Private",15520,7,1,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,10,84186,"M","Yes","No","Manager","Masters",266968,19,"Urban",53,7
0,22,"Private",13580,3,1,"SUV","no",11479,1,"No",4,0,"No","41-60","41-60F",0,12,73242,"F","No","No","Home Maker","Bachelors",0,14,"Urban",45,3
0,37,"Private",31780,7,2,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60F",0,9,201768,"F","No","No","Manager","Masters",0,19,"Urban",45,7
0,36,"Private",22580,6,1,"Sports Car","yes",11337,1,"No",1,0,"No",">60",">60M",0,14,33872,"M","Yes","No","Doctor","PhD",160972,15,"Urban",59,6
0,25,"Private",9690,1,1,"SUV","no",0,0,"No",0,0,"No","25-40","25-40F",2,8,43851,"F","Yes","No","Clerical","High School",135243,9,"Rural",38,0
0,23,"Commercial",8420,10,1,"Pickup","yes",0,0,"No",0,0,"No","41-60","41-60M",0,10,18205,"M","No","No","Student","Bachelors",0,7,"Highly Urban",49,10
0,21,"Private",1500,4,1,"Sedan","no",0,0,"No",0,0,"No","25-40","25-40M",0,0,0,"M","Yes","No","Student","<High School",81040,7,"Highly Urban",33,4
3,24,"Private",33050,13,1,"SUV","no",10265,1,"No",2,6993,"Yes","25-40","25-40F",3,11,76791,"F","Yes","No","Professional","Masters",215433,20,"Highly Urban",36,13
2,26,"Private",16540,1,2,"Pickup","no",0,0,"No",1,0,"No","41-60","41-60F",2,10,61616,"F","Yes","No","Manager","Bachelors",236422,7,"Urban",41,0
0,39,"Private",13140,9,4,"SUV","no",5101,3,"No",6,3731,"Yes","25-40","25-40F",1,15,30804,"F","Yes","No","Clerical","High School",159351,7,"Rural",35,9
0,38,"Private",17110,1,4,"Sports Car","no",0,0,"No",0,0,"No","41-60","41-60F",1,16,59379,"F","Yes","No","Clerical","Bachelors",188278,1,"Highly Urban",43,0
1,19,"Commercial",18080,1,1,"SUV","no",1784,1,"No",4,4004,"Yes","41-60","41-60F",3,15,122806,"F","No","Yes","Blue Collar","Bachelors",0,14,"Highly Urban",41,0
0,42,"Commercial",14370,13,2,"Sedan","yes",2928,2,"No",4,0,"No","41-60","41-60M",0,12,80657,"M","Yes","No","Blue Collar","Bachelors",257921,9,"Urban",42,13
0,18,"Private",14320,4,2,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,12,102295,"M","No","No","Manager","PhD",299916,15,"Urban",53,4
1,36,"Commercial",5800,1,3,"Pickup","yes",12424,2,"Yes",8,0,"No","41-60","41-60M",1,12,71235,"M","No","Yes","Professional","Bachelors",0,6,"Highly Urban",39,0
1,12,"Private",17160,1,3,"Van","no",3744,2,"No",0,4340,"Yes","41-60","41-60M",1,12,71235,"M","No","Yes","Professional","Bachelors",0,6,"Highly Urban",41,0
