"Driving_kids","TRAVTIME","COMMERCIAL_VEHICLE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","Past_claim","REVOKED","MVR_PTS","CLM_AMT","CLM_FLAG","AGE","Kids","NEW_IN_JOB","INCOME","SEX_MALE","MARRIED","SINGLE_PARENT","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","URBAN_NOT_RURAL","AGE_YEARS","College_MAX_EDUC","Sedan","Student","Blue_collar","Young_age","Homeowner"
0,28,0,3910,4,2,"Sedan",1,0,0,0,1,7692,1,"41-60",0,0,30111,1,0,0,"Blue Collar","<High School",164877,1,1,45,0,1,0,1,0,1
0,28,0,19780,1,2,"Van",1,8863,1,0,3,0,0,"41-60",0,0,30111,1,0,0,"Blue Collar","<High School",164877,1,1,44,0,0,0,1,0,1
0,23,0,5400,3,2,"Pickup",1,0,0,0,0,0,0,"25-40",0,0,61610,1,1,0,"Lawyer","PhD",387474,20,1,39,1,0,0,0,0,1
0,52,0,20840,6,1,"SUV",0,0,0,0,2,0,0,"41-60",0,0,143358,0,1,0,"Lawyer","Masters",400319,18,1,44,1,0,0,0,0,1
0,23,1,38120,1,1,"Panel Truck",0,0,0,0,2,0,0,"41-60",0,0,143716,0,1,0,"Manager","PhD",379399,16,1,44,1,0,0,0,0,1
0,40,0,21430,1,3,"SUV",0,0,0,0,0,0,0,"41-60",0,0,52105,0,1,0,"Lawyer","Masters",196481,14,1,51,1,0,0,0,0,1
1,47,0,28840,10,2,"Sedan",0,3826,1,0,2,0,0,"41-60",1,0,84342,1,1,0,"Lawyer","Masters",289734,8,1,41,1,1,0,0,0,1
1,34,0,14050,1,2,"SUV",0,0,0,0,0,0,0,"41-60",1,0,55165,0,1,0,"Professional","Bachelors",225948,10,0,57,1,0,0,0,0,1
0,24,1,14510,6,1,"Sedan",1,0,0,0,0,0,0,"41-60",0,0,61182,1,1,0,"Blue Collar","Bachelors",201094,12,0,41,1,1,0,1,0,1
0,29,0,15370,1,1,"Sedan",1,7876,1,0,3,0,0,"41-60",0,0,138173,1,0,0,"Doctor","PhD",0,7,1,50,1,1,0,0,0,0
0,30,1,5100,4,1,"Pickup",1,6014,1,0,4,0,0,"25-40",0,0,32905,1,0,0,"Blue Collar","High School",154602,8,0,32,0,0,0,1,0,1
0,24,0,11640,1,1,"Pickup",1,0,0,0,0,0,0,"41-60",0,0,22953,1,1,0,"Manager","<High School",139610,1,1,50,0,0,0,0,0,1
0,33,1,6700,11,1,"Pickup",1,7684,1,0,3,0,0,"41-60",0,0,66063,1,0,0,"Professional","Masters",208162,19,1,52,1,0,0,0,0,1
0,55,1,17610,10,1,"Van",0,0,0,0,0,0,0,"41-60",0,0,75849,1,1,0,"Blue Collar","High School",154602,1,1,46,0,0,0,1,0,1
0,70,0,14730,3,1,"Sedan",1,0,0,0,2,0,0,"25-40",0,0,26820,1,1,0,"Clerical","High School",172039,1,0,34,0,1,0,0,0,1
0,33,0,12720,1,1,"Sedan",0,7872,1,0,5,879,1,"41-60",0,0,66222,1,1,0,"Blue Collar","<High School",241932,8,1,42,0,1,0,1,0,1
0,47,0,5270,1,1,"Sports Car",0,3978,1,0,3,0,0,"41-60",1,0,37675,0,0,1,"Clerical","High School",148826,7,1,43,0,0,0,0,0,1
0,30,0,15720,1,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,93202,0,1,0,"Manager","Masters",285990,14,1,47,1,0,0,0,0,1
0,32,0,10970,1,1,"SUV",0,0,0,0,0,0,0,"25-40",1,0,28698,0,0,1,"Clerical","High School",0,4,0,31,0,0,0,0,0,0
0,51,0,4270,4,1,"Sedan",1,0,0,0,2,3562,1,"16-24",1,0,11719,1,1,0,"Clerical","High School",74994,11,1,13,0,1,0,0,1,1
0,47,0,21860,13,1,"SUV",0,23433,1,0,3,0,0,"41-60",0,0,109609,0,1,0,"Doctor","PhD",316291,13,1,41,1,0,0,0,0,1
1,35,0,22690,10,2,"Pickup",0,0,0,0,2,0,0,"25-40",1,0,2149,0,1,0,"Home Maker","<High School",72889,1,1,36,0,0,0,0,0,1
1,21,0,5400,7,2,"Sports Car",0,0,0,0,0,0,0,"25-40",1,0,20075,0,1,0,"Home Maker","High School",117035,8,0,36,0,0,0,0,0,1
0,50,1,11700,1,1,"Pickup",1,0,0,0,0,0,0,"41-60",0,0,61610,1,1,0,"Blue Collar","High School",140734,8,0,45,0,0,0,1,0,1
0,24,0,14530,1,1,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,81280,1,1,0,"Professional","Bachelors",241420,6,1,49,1,1,0,0,0,1
0,48,0,17330,4,2,"Sedan",0,0,0,0,0,0,0,"25-40",1,0,18903,0,1,0,"Clerical","<High School",93797,7,1,27,0,1,0,0,0,1
0,48,0,18060,1,2,"SUV",0,0,0,0,4,0,0,"25-40",1,0,18903,0,1,0,"Clerical","<High School",93797,7,1,27,0,0,0,0,0,1
0,113,1,7820,10,3,"Pickup",0,0,0,0,0,0,0,"41-60",0,1,0,1,1,0,"Student","High School",87178,10,0,37,0,0,1,0,0,1
0,29,0,20430,4,3,"Van",0,0,0,0,1,0,0,"41-60",0,1,0,1,1,0,"Student","High School",71452,5,0,46,0,0,1,0,0,1
0,49,0,14340,3,3,"Sports Car",0,0,0,0,1,0,0,"41-60",0,0,74398,0,0,0,"Manager","Bachelors",233136,1,1,53,1,0,0,0,0,1
0,43,0,19760,3,3,"Pickup",0,20437,1,0,1,0,0,"41-60",0,0,35594,0,0,0,"Manager","Bachelors",166691,7,1,53,1,0,0,0,0,1
0,14,1,29980,4,1,"Panel Truck",1,0,0,0,0,0,0,"41-60",1,0,138905,1,1,0,"Other","Masters",387272,13,1,43,1,0,0,0,0,1
0,36,0,5500,10,1,"SUV",0,6803,1,0,6,0,0,"25-40",0,0,78914,0,0,0,"Manager","Bachelors",229055,10,1,37,1,0,0,0,0,1
1,23,0,10020,17,2,"SUV",0,5788,1,0,1,0,0,"41-60",1,0,27266,0,0,1,"Clerical","<High School",0,6,1,43,0,0,0,0,0,0
1,23,0,10240,1,2,"SUV",0,0,0,1,5,5267,1,"41-60",1,0,27266,0,0,1,"Clerical","<High School",0,6,1,43,0,0,0,0,0,0
0,38,1,27420,13,4,"Panel Truck",1,32610,1,0,0,0,0,"41-60",0,0,34072,1,1,0,"Clerical","<High School",160862,6,1,40,0,0,0,0,0,1
0,22,0,10960,1,4,"Pickup",1,10494,1,0,4,0,0,"41-60",0,0,26965,1,1,0,"Clerical","<High School",201108,8,1,43,0,0,0,0,0,1
1,34,0,12190,1,1,"Pickup",0,0,0,0,1,0,0,"25-40",1,0,16950,1,0,1,"Blue Collar","<High School",0,4,0,33,0,0,0,1,0,0
0,63,1,10510,4,6,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,69616,1,1,0,"Blue Collar","Bachelors",264840,13,1,41,1,1,0,1,0,1
0,44,1,9950,6,6,"Pickup",0,0,0,0,0,0,0,"41-60",0,0,22284,1,1,0,"Blue Collar","<High School",135680,5,0,45,0,0,0,1,0,1
0,27,1,22260,10,1,"Pickup",0,0,0,1,0,5363,1,"25-40",1,0,6217,0,1,0,"Student","High School",0,4,1,34,0,0,1,0,0,0
0,5,0,16760,6,1,"SUV",0,0,0,0,1,1618,1,"41-60",0,1,0,0,0,0,"Home Maker","High School",0,4,1,51,0,0,0,0,0,0
0,33,0,22040,6,1,"Sedan",0,8510,1,0,0,0,0,"41-60",0,0,89858,0,1,0,"Professional","Bachelors",272665,13,1,55,1,1,0,0,0,1
0,40,0,5820,7,1,"SUV",0,0,0,1,2,3518,1,"25-40",1,0,13186,0,0,1,"Home Maker","High School",0,8,1,30,0,0,0,0,0,0
0,45,1,19680,4,1,"Pickup",0,2870,1,0,2,0,0,"41-60",1,0,0,0,1,0,"Student","High School",0,9,0,39,0,0,1,0,0,0
1,15,0,16920,3,1,"SUV",0,22262,1,1,7,1444,1,"41-60",1,0,28538,0,1,0,"Clerical","<High School",140924,5,1,41,0,0,0,0,0,1
0,20,0,4690,4,4,"Pickup",1,0,0,0,3,2928,1,"41-60",0,0,25371,1,1,0,"Blue Collar","High School",143256,11,1,47,0,0,0,1,0,1
0,10,0,9030,11,4,"Sedan",1,0,0,0,1,0,0,"41-60",0,0,25371,1,1,0,"Blue Collar","High School",143256,11,1,48,0,1,0,1,0,1
0,22,0,15340,1,1,"Sedan",1,0,0,0,1,0,0,"25-40",1,0,26737,1,1,0,"Clerical","<High School",153572,6,0,34,0,1,0,0,0,1
0,5,0,8040,1,1,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,41048,1,0,0,"Manager","Bachelors",0,4,1,60,1,1,0,0,0,0
0,49,0,9590,10,1,"SUV",0,40763,1,0,2,0,0,"41-60",0,0,61610,0,0,0,"Blue Collar","<High School",0,5,1,53,0,0,0,1,0,0
0,42,0,18760,1,2,"Van",1,5372,1,0,6,0,0,"41-60",0,0,65465,1,0,0,"Manager","Masters",210434,10,1,50,1,0,0,0,0,1
0,32,1,34420,11,1,"Panel Truck",1,0,0,1,2,3106,1,"41-60",0,0,282198,1,0,0,"Other","PhD",649247,16,1,45,1,0,0,0,0,1
0,5,1,40580,13,3,"Panel Truck",0,0,0,0,1,0,0,"41-60",1,0,137183,1,1,0,"Other","Masters",374393,10,1,57,1,0,0,0,0,1
0,35,0,11040,4,3,"SUV",1,1465,1,0,0,0,0,">60",1,0,34446,1,1,0,"Lawyer","Masters",168224,9,1,57,1,0,0,0,0,1
0,40,0,24670,1,1,"Pickup",0,0,0,0,0,0,0,"41-60",0,0,154853,0,0,0,"Doctor","PhD",0,14,1,48,1,0,0,0,0,0
0,18,0,13210,3,1,"SUV",0,0,0,0,1,0,0,"41-60",0,0,47655,0,0,0,"Blue Collar","<High School",154602,8,0,46,0,0,0,1,0,1
0,32,0,14530,1,1,"Sedan",0,8894,1,0,0,19745,1,"41-60",0,1,0,0,1,0,"Home Maker","High School",154602,12,1,38,0,1,0,0,0,1
0,40,1,9370,10,2,"Sports Car",0,0,0,0,0,3069,1,"25-40",1,1,0,0,0,1,"Student","High School",0,1,1,28,0,0,1,0,0,0
0,40,1,15610,4,2,"SUV",0,7857,1,0,2,5530,1,"25-40",1,1,0,0,0,1,"Student","High School",0,1,1,28,0,0,1,0,0,0
0,34,0,7920,7,1,"Sports Car",1,1836,1,0,9,1479,1,"16-24",0,0,40245,0,1,0,"Clerical","High School",98218,8,1,21,0,0,0,0,1,1
0,51,0,11010,4,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,46420,0,0,0,"Professional","Masters",184409,1,1,39,1,0,0,0,0,1
0,40,0,19690,1,1,"Pickup",0,0,0,0,0,0,0,"25-40",1,0,39156,0,0,1,"Clerical","High School",0,1,0,29,0,0,0,0,0,0
0,45,0,13420,14,2,"Sedan",1,0,0,0,0,0,0,"41-60",0,0,43128,1,1,0,"Professional","Bachelors",144562,11,0,47,1,1,0,0,0,1
0,20,0,1530,4,2,"Sedan",0,0,0,0,2,0,0,"41-60",0,0,68245,1,1,0,"Professional","Bachelors",235648,8,1,48,1,1,0,0,0,1
0,29,1,37010,1,2,"Panel Truck",1,11160,1,0,3,0,0,"41-60",1,0,23465,1,1,0,"Other","Masters",173980,8,1,54,1,0,0,0,0,1
0,32,0,8070,6,1,"SUV",0,2797,1,0,0,0,0,"25-40",1,0,29741,0,0,1,"Clerical","<High School",0,7,1,30,0,0,0,0,0,0
0,45,1,16780,4,2,"Van",0,3809,1,0,5,4430,1,"41-60",0,0,45431,1,1,0,"Blue Collar","<High School",192184,1,1,46,0,0,0,1,0,1
0,50,1,10300,1,2,"Pickup",1,0,0,0,8,3304,1,"41-60",0,0,34313,1,1,0,"Blue Collar","<High School",154602,6,1,46,0,0,0,1,0,1
0,45,0,14960,1,1,"Sedan",0,33390,1,1,4,0,0,">60",0,0,50134,1,1,0,"Professional","Bachelors",162253,8,1,63,1,1,0,0,0,1
0,51,0,19120,3,2,"Sedan",0,0,0,1,0,5818,1,"41-60",0,0,33056,1,0,0,"Clerical","Bachelors",171068,1,1,39,1,1,0,0,0,1
0,52,1,26560,3,2,"Pickup",0,0,0,0,0,0,0,"41-60",0,0,52593,0,1,0,"Blue Collar","High School",188236,1,1,45,0,0,0,1,0,1
0,29,1,25060,4,1,"Panel Truck",1,2400,1,0,0,0,0,"41-60",0,0,18232,1,1,0,"Blue Collar","<High School",145361,1,1,46,0,0,0,1,0,1
1,52,0,10960,4,1,"SUV",0,0,0,0,0,0,0,"41-60",1,0,49557,0,1,0,"Lawyer","Masters",189358,24,1,44,1,0,0,0,0,1
1,38,1,20990,1,2,"Pickup",0,0,0,0,2,0,0,"41-60",1,0,116415,0,1,0,"Professional","Bachelors",335711,11,0,43,1,0,0,0,0,1
0,19,0,7810,1,1,"Sedan",0,5128,1,0,1,0,0,"25-40",1,0,23095,0,1,0,"Clerical","<High School",140824,8,1,36,0,1,0,0,0,1
0,48,1,18020,9,2,"Van",1,0,0,0,0,0,0,"41-60",0,0,97706,1,0,0,"Other","Masters",0,10,1,49,1,0,0,0,0,0
0,51,0,30440,1,2,"Sedan",0,0,0,1,0,0,0,"41-60",0,0,74330,1,0,0,"Lawyer","Masters",0,19,1,49,1,1,0,0,0,0
0,13,0,16030,1,1,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,32200,1,1,0,"Clerical","High School",190439,7,1,44,0,1,0,0,0,1
0,35,0,8930,10,2,"Sports Car",0,0,0,0,0,0,0,"41-60",0,0,3079,0,0,0,"Home Maker","<High School",64198,1,1,52,0,0,0,0,0,1
0,48,1,17050,6,2,"Pickup",0,2962,1,0,9,4112,1,"41-60",0,1,0,0,0,0,"Home Maker","<High School",0,1,1,52,0,0,0,0,0,0
0,24,0,14670,10,2,"SUV",0,0,0,0,2,0,0,"41-60",1,0,182620,0,1,0,"Doctor","PhD",470025,18,1,44,1,0,0,0,0,1
0,35,0,1500,17,2,"SUV",0,0,0,0,0,3850,1,"41-60",0,1,0,0,0,0,"Home Maker","High School",0,1,1,43,0,0,0,0,0,0
0,35,0,15790,1,2,"SUV",0,0,0,0,0,0,0,"25-40",1,0,82478,0,1,0,"Manager","Bachelors",273153,11,1,31,1,0,0,0,0,1
0,30,1,21840,1,1,"Sports Car",0,6600,1,0,3,3008,1,"41-60",0,0,62215,0,1,0,"Blue Collar","High School",244460,5,1,48,0,0,0,1,0,1
0,21,1,24690,4,3,"Panel Truck",0,0,0,1,0,5359,1,"25-40",1,0,29161,1,1,0,"Clerical","High School",127565,1,1,31,0,0,0,0,0,1
1,71,0,25280,11,3,"Sedan",1,0,0,0,0,0,0,"25-40",1,0,20921,1,1,0,"Clerical","High School",124116,1,1,31,0,1,0,0,0,1
0,51,1,27330,10,1,"Panel Truck",1,0,0,0,0,0,0,"25-40",0,0,43112,1,0,0,"Blue Collar","High School",0,8,0,35,0,0,0,1,0,0
0,51,0,13240,1,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,75914,0,0,0,"Professional","Bachelors",0,1,1,43,1,0,0,0,0,0
0,33,1,16530,4,1,"Sedan",0,0,0,0,2,0,0,"41-60",1,0,23215,0,1,0,"Home Maker","High School",80406,6,0,40,0,1,0,0,0,1
0,15,1,8260,13,1,"SUV",0,0,0,0,1,1139,1,"25-40",0,0,59566,0,0,0,"Blue Collar","High School",207187,5,1,40,0,0,0,1,0,1
0,60,0,7900,6,2,"Sports Car",1,23432,1,1,9,12301,1,">60",0,1,0,1,1,0,"Student","High School",0,8,1,63,0,0,1,0,0,0
0,53,0,24090,7,2,"Sedan",0,20330,1,1,6,0,0,">60",0,0,21038,1,1,0,"Student","<High School",0,1,0,63,0,1,1,0,0,0
0,43,0,5700,12,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,19835,0,1,0,"Home Maker","<High School",141117,1,0,42,0,0,0,0,0,1
0,47,0,9040,10,2,"Sports Car",0,4905,1,0,4,0,0,"25-40",0,0,39376,0,1,0,"Home Maker","High School",142985,5,1,34,0,0,0,0,0,1
0,37,0,33880,6,1,"SUV",0,0,0,0,1,0,0,"41-60",0,0,264817,0,0,0,"Doctor","PhD",0,11,1,58,1,0,0,0,0,0
0,21,1,23110,6,2,"SUV",0,0,0,0,2,4993,1,"25-40",0,0,79801,0,0,0,"Blue Collar","High School",0,1,1,35,0,0,0,1,0,0
0,21,1,24810,6,2,"Pickup",0,0,0,0,2,5524,1,"25-40",0,0,79801,0,0,0,"Blue Collar","High School",0,8,1,35,0,0,0,1,0,0
0,9,1,4940,6,2,"Pickup",0,0,0,0,0,0,0,"25-40",1,0,408,1,0,1,"Student","High School",0,8,1,32,0,0,1,0,0,0
0,21,0,10220,7,1,"SUV",0,4285,1,0,3,0,0,"41-60",0,0,32227,0,1,0,"Lawyer","Masters",134375,14,1,51,1,0,0,0,0,1
0,75,1,16170,6,2,"Sedan",1,0,0,0,1,0,0,"25-40",0,0,37614,1,1,0,"Blue Collar","High School",165402,1,0,28,0,1,0,1,0,1
0,5,0,6100,1,1,"SUV",0,32969,1,1,1,0,0,"41-60",0,0,189106,0,0,0,"Manager","PhD",486942,12,1,42,1,0,0,0,0,1
0,34,1,31180,6,1,"Panel Truck",1,0,0,0,0,0,0,"25-40",0,0,93190,1,1,0,"Manager","Masters",288129,23,1,32,1,0,0,0,0,1
0,55,0,24370,1,2,"Sedan",0,0,0,0,0,0,0,"25-40",1,0,89112,0,0,1,"Professional","Bachelors",154602,1,0,35,1,1,0,0,0,1
0,38,0,18340,7,3,"Van",0,0,0,0,2,0,0,"41-60",0,0,114434,1,1,0,"Manager","Masters",349801,19,1,51,1,0,0,0,0,1
0,46,0,7310,10,3,"Pickup",1,0,0,0,1,0,0,"41-60",0,0,3083,1,1,0,"Manager","Masters",64682,10,1,50,1,0,0,0,0,1
0,31,0,21750,10,1,"Sedan",0,0,0,0,4,0,0,"41-60",0,0,106622,0,1,0,"Lawyer","Masters",334528,17,1,48,1,1,0,0,0,1
0,28,0,17240,13,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,108365,0,1,0,"Manager","Bachelors",328979,9,1,45,1,0,0,0,0,1
1,32,0,17450,1,1,"Sedan",0,613,1,0,1,0,0,"25-40",1,0,21852,0,1,0,"Clerical","High School",115923,8,1,36,0,1,0,0,0,1
1,87,0,1500,7,1,"Sedan",0,0,0,0,0,0,0,"41-60",1,1,0,1,1,0,"Student","High School",129814,1,0,44,0,1,1,0,0,1
1,32,1,17680,1,1,"Van",0,36839,1,0,3,0,0,"41-60",1,0,90405,1,0,1,"Blue Collar","High School",268678,1,0,39,0,0,0,1,0,1
0,31,0,24260,4,1,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,60845,0,0,0,"Manager","Bachelors",0,18,1,44,1,1,0,0,0,0
0,47,0,13000,6,1,"SUV",1,7191,1,0,0,22352,1,"16-24",1,1,0,0,1,0,"Home Maker","PhD",0,11,1,21,1,0,0,0,1,0
0,13,0,1500,1,2,"Sports Car",0,1061,1,0,0,0,0,"41-60",0,1,0,0,1,0,"Home Maker","High School",94656,1,1,47,0,0,0,0,0,1
0,48,1,10420,1,1,"Sedan",0,41971,1,0,0,0,0,"41-60",1,0,46168,0,1,0,"Blue Collar","Bachelors",187933,12,1,38,1,1,0,1,0,1
0,63,0,14560,6,2,"Sedan",1,0,0,0,0,0,0,"41-60",1,0,82981,1,1,0,"Blue Collar","High School",265823,5,0,37,0,1,0,1,0,1
0,37,0,11210,10,1,"Sports Car",0,9171,1,0,7,0,0,"41-60",0,0,40122,0,0,0,"Lawyer","PhD",171054,15,1,53,1,0,0,0,0,1
1,50,0,20680,1,1,"Sedan",0,33399,1,0,3,0,0,"25-40",1,0,103142,0,1,0,"Manager","Bachelors",294037,6,1,33,1,1,0,0,0,1
0,47,0,13410,1,1,"SUV",0,8404,1,0,4,0,0,"41-60",0,0,66054,0,1,0,"Manager","Bachelors",250182,13,1,48,1,0,0,0,0,1
0,44,1,10180,1,3,"Pickup",0,0,0,0,0,3270,1,"25-40",0,0,14677,1,0,0,"Student","Bachelors",0,9,0,38,1,0,1,0,0,0
0,28,1,24450,6,3,"Panel Truck",1,4033,1,0,1,0,0,"41-60",0,1,0,1,0,0,"Student","Bachelors",0,8,0,37,1,0,1,0,0,0
0,45,0,15520,7,1,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,84186,1,1,0,"Manager","Masters",266968,19,1,53,1,1,0,0,0,1
0,22,0,13580,3,1,"SUV",0,11479,1,0,4,0,0,"41-60",0,0,73242,0,0,0,"Home Maker","Bachelors",0,14,1,45,1,0,0,0,0,0
0,37,0,31780,7,2,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,201768,0,0,0,"Manager","Masters",0,19,1,45,1,1,0,0,0,0
0,36,0,22580,6,1,"Sports Car",1,11337,1,0,1,0,0,">60",0,0,33872,1,1,0,"Doctor","PhD",160972,15,1,59,1,0,0,0,0,1
0,25,0,9690,1,1,"SUV",0,0,0,0,0,0,0,"25-40",1,0,43851,0,1,0,"Clerical","High School",135243,9,0,38,0,0,0,0,0,1
0,23,1,8420,10,1,"Pickup",1,0,0,0,0,0,0,"41-60",0,0,18205,1,0,0,"Student","Bachelors",0,7,1,49,1,0,1,0,0,0
0,21,0,1500,4,1,"Sedan",0,0,0,0,0,0,0,"25-40",0,1,0,1,1,0,"Student","<High School",81040,7,1,33,0,1,1,0,0,1
1,24,0,33050,13,1,"SUV",0,10265,1,0,2,6993,1,"25-40",1,0,76791,0,1,0,"Professional","Masters",215433,20,1,36,1,0,0,0,0,1
1,26,0,16540,1,2,"Pickup",0,0,0,0,1,0,0,"41-60",1,0,61616,0,1,0,"Manager","Bachelors",236422,7,1,41,1,0,0,0,0,1
0,39,0,13140,9,4,"SUV",0,5101,1,0,6,3731,1,"25-40",1,0,30804,0,1,0,"Clerical","High School",159351,7,0,35,0,0,0,0,0,1
0,38,0,17110,1,4,"Sports Car",0,0,0,0,0,0,0,"41-60",1,0,59379,0,1,0,"Clerical","Bachelors",188278,1,1,43,1,0,0,0,0,1
1,19,1,18080,1,1,"SUV",0,1784,1,0,4,4004,1,"41-60",1,0,122806,0,0,1,"Blue Collar","Bachelors",0,14,1,41,1,0,0,1,0,0
0,42,1,14370,13,2,"Sedan",1,2928,1,0,4,0,0,"41-60",0,0,80657,1,1,0,"Blue Collar","Bachelors",257921,9,1,42,1,1,0,1,0,1
0,18,0,14320,4,2,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,102295,1,0,0,"Manager","PhD",299916,15,1,53,1,1,0,0,0,1
1,36,1,5800,1,3,"Pickup",1,12424,1,1,8,0,0,"41-60",1,0,71235,1,0,1,"Professional","Bachelors",0,6,1,39,1,0,0,0,0,0
1,12,0,17160,1,3,"Van",0,3744,1,0,0,4340,1,"41-60",1,0,71235,1,0,1,"Professional","Bachelors",0,6,1,41,1,0,0,0,0,0
0,26,1,23470,4,2,"Sports Car",0,41913,1,1,0,6880,1,">60",0,0,33713,0,1,0,"Blue Collar","Bachelors",171810,15,1,60,1,0,0,1,0,1
0,26,1,7700,6,2,"Sports Car",0,2791,1,0,1,0,0,">60",0,0,33713,0,1,0,"Blue Collar","Bachelors",171810,15,1,60,1,0,0,1,0,1
1,44,1,19620,14,1,"Sedan",0,0,0,0,1,1619,1,"25-40",1,0,67295,0,1,0,"Blue Collar","Bachelors",220104,12,1,34,1,1,0,1,0,1
0,39,0,18780,10,1,"Pickup",0,0,0,0,0,0,0,"41-60",0,0,70026,0,0,0,"Lawyer","Masters",0,11,1,48,1,0,0,0,0,0
0,45,0,25760,10,2,"Sedan",0,4094,1,0,2,4704,1,"25-40",0,0,74719,1,0,0,"Professional","Bachelors",0,12,1,38,1,1,0,0,0,0
1,32,1,20170,10,1,"Sedan",0,697,1,0,0,4257,1,"41-60",1,0,85408,0,1,0,"Blue Collar","High School",274402,8,1,40,0,1,0,1,0,1
0,5,0,11920,6,3,"SUV",0,0,0,0,1,0,0,"41-60",0,0,62681,0,1,0,"Clerical","High School",230262,1,1,43,0,0,0,0,0,1
0,12,0,21590,1,3,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,46336,0,1,0,"Clerical","<High School",159199,4,1,45,0,1,0,0,0,1
0,5,0,11030,1,3,"Sports Car",0,0,0,0,0,0,0,"41-60",0,0,46336,0,1,0,"Clerical","<High School",159199,4,1,44,0,0,0,0,0,1
0,25,0,8200,8,1,"Sedan",1,25355,1,1,4,2489,1,"41-60",0,0,19956,1,0,0,"Clerical","<High School",0,1,1,44,0,1,0,0,0,0
0,23,1,24630,7,1,"Panel Truck",1,24546,1,1,10,3373,1,"16-24",1,0,5427,1,1,0,"Student","High School",0,5,1,21,0,0,1,0,1,0
1,26,0,10810,1,1,"SUV",0,0,0,1,0,1030,1,"41-60",1,0,48124,0,0,1,"Professional","High School",226555,1,1,40,0,0,0,0,0,1
0,25,1,23860,7,1,"Panel Truck",0,0,0,0,0,0,0,"41-60",0,0,23772,1,1,0,"Clerical","High School",159235,1,0,50,0,0,0,0,0,1
0,25,1,8480,4,2,"Pickup",1,1421,1,0,4,0,0,"25-40",1,0,69842,1,0,1,"Blue Collar","Bachelors",197667,6,1,37,1,0,0,1,0,1
0,19,1,10360,1,1,"Pickup",0,0,0,0,0,0,0,"25-40",0,0,48640,1,0,0,"Blue Collar","High School",0,4,0,37,0,0,0,1,0,0
1,35,1,17990,10,1,"Van",0,0,0,0,0,0,0,"25-40",1,0,61610,1,1,0,"Blue Collar","High School",300754,1,1,33,0,0,0,1,0,1
0,46,1,6420,1,1,"Pickup",1,1368,1,0,1,0,0,"25-40",1,0,24234,1,1,0,"Student","Bachelors",0,15,0,22,1,0,1,0,1,0
0,13,0,12630,4,2,"Sedan",1,4582,1,0,5,0,0,"41-60",0,0,58319,1,0,0,"Lawyer","Masters",206406,15,1,51,1,1,0,0,0,1
0,13,1,23710,10,2,"Panel Truck",1,1429,1,0,2,11802,1,"41-60",0,0,58319,1,0,0,"Other","Masters",206406,15,1,51,1,0,0,0,0,1
0,69,1,23330,1,2,"Panel Truck",1,0,0,0,0,5423,1,"25-40",1,0,63364,1,0,1,"Professional","Masters",0,16,1,32,1,0,0,0,0,0
0,41,0,6500,10,1,"SUV",0,0,0,1,0,0,0,"25-40",1,0,11009,0,0,1,"Clerical","<High School",0,8,0,34,0,0,0,0,0,0
0,36,1,30610,6,1,"Panel Truck",1,1853,1,0,2,0,0,"25-40",0,0,126483,1,1,0,"Other","PhD",388549,14,1,38,1,0,0,0,0,1
1,44,1,7200,4,2,"Pickup",0,0,0,1,3,3769,1,"41-60",1,0,30085,1,1,0,"Clerical","<High School",128194,8,1,44,0,0,0,0,0,1
0,51,0,15880,8,2,"Sedan",0,0,0,0,0,0,0,"25-40",0,0,182713,0,1,0,"Doctor","PhD",429722,14,1,35,1,1,0,0,0,1
0,38,0,12770,7,1,"Sedan",0,0,0,0,0,0,0,"41-60",1,0,29622,0,1,0,"Clerical","<High School",116005,1,0,35,0,1,0,0,0,1
0,10,0,19450,4,1,"Pickup",0,5109,1,0,5,0,0,"41-60",0,0,46269,0,1,0,"Professional","Masters",145691,21,1,47,1,0,0,0,0,1
0,36,1,8170,1,2,"Pickup",1,0,0,0,0,0,0,"25-40",1,0,61610,1,1,0,"Blue Collar","<High School",82928,1,0,30,0,0,0,1,0,1
0,34,1,26890,1,1,"Pickup",0,0,0,0,3,0,0,"41-60",0,1,0,0,1,0,"Home Maker","High School",96761,10,1,55,0,0,0,0,0,1
0,49,0,3790,3,2,"SUV",0,5194,1,0,8,3854,1,"16-24",0,0,3871,0,1,0,"Manager","High School",76851,5,1,17,0,0,0,0,1,1
