ID	KIDSDRIV	PLCYDATE	TRAVTIME	CAR_USE	POLICYNO	BLUEBOOK	INITDATE	RETAINED	NPOLICY	CAR_TYPE	RED_CAR	OLDCLAIM	CLM_FREQ	REVOKED	MVR_PTS	CLM_AMT	CLM_DATE	CLM_FLAG	BIRTH	AGE	AGE*GENDER	HOMEKIDS	YOJ	INCOME	GENDER	MARRIED	PARENT1	JOBCLASS	MAX_EDUC	HOME_VAL	SAMEHOME	DENSITY	YEARQTR
11000229	0	13novembre98	22	Commercial	58352105	$25060 	26novembre98	1	2	Sports Car	no	$0 	0	No	4	$0 		No	10novembre40	41-60	41-60F	0	15	$43118 	F	Yes	No	Blue Collar	High School	$173745 	9	Rural	1998Q4
110040093	0	19septembre94	11	Private	14951995	$17960 	22septembre82	12	1	Sedan	yes	$1038 	2	No	1	$0 		No	13octobre63	25-40	25-40M	0	9	$15493 	M	Yes	No	Clerical	<High School	$103733 	6	Highly Urban	1994Q3
110119669	0	06décembre93	31	Commercial	98358789	$23590 	06décembre93	1	1	Panel Truck	yes	$0 	0	No	0	$0 		No	24juin59	25-40	25-40M	1	14	$62502 	M	Yes	No	Professional	Bachelors	$201110 	11	Rural	1993Q4
110229597	1	12mai97	52	Commercial	71099131	$17680 	13mai93	4	1	Van	yes	$25208 	2	Yes	0	$5847 	22juillet97	Yes	30janvier62	25-40	25-40M	3	13	$88137 	M	Yes	No		Masters	$256436 	14	Highly Urban	1997Q2
110531074	0	02octobre96	18	Private	65722029	$1500 	03octobre92	4	1	Sedan	no	$0 	0	No	0	$0 		No	08septembre45	41-60	41-60M	0	13		M	Yes	No	Manager	Bachelors	$305391 	1	Urban	1996Q4
110602925	0	06février99	42	Private	79880725	$13350 	08février89	10	1	SUV	no	$0 	0	No	0	$0 		No	25janvier67	25-40	25-40F	4	14	$86539 	F	Yes	No		Masters	$305557 	19	Urban	1999Q1
111008804	0	13décembre96	22	Commercial	7363866	$16090 	29novembre93	3	3	SUV	no	$2982 	3	No	2	$0 		No	01septembre61	25-40	25-40F	0	10	$98120 	F	No	No	Blue Collar	Bachelors	$0 	12	Highly Urban	1996Q4
111008804	0	11novembre94	21	Private	10129514	$19960 	01décembre84	10	3	SUV	no	$0 	0	No	0	$0 		No	01septembre60	25-40	25-40F	0	10	$106944 	F	No	No	Blue Collar	Bachelors	$0 	12	Highly Urban	1994Q4
111242815	0	02novembre97	66	Private	83502730	$7610 	02novembre97	1	1	Pickup	no	$7054 	1	No	0	$0 		No	19juin63	25-40	25-40M	1	12	$25081 	M	Yes	No	Clerical	<High School	$119233 		Highly Rural	1997Q4
111315876	0	16mai93	5	Private	43000844	$13440 	15juin80	13	3	Sedan	yes	$0 	0	No	0	$0 		No	10août46	41-60	41-60M	0	8	$66429 	M	Yes	No	Lawyer	Masters	$225996 	18	Urban	1993Q2
111405767	0	29octobre97	70	Private	32183205	$15570 	02novembre97	1	2	SUV	no	$3636 	3	No	8	$3242 	09décembre97	Yes	07octobre38	>60	>60F	0	14	$62378 	F	Yes	No	Lawyer	Masters	$181874 	1	Urban	1997Q4
111510092	0	01mars98	35	Private	8174439	$7470 	08mars98	1	2	Pickup	yes	$0 	0	No	0	$0 		No	22mai62	25-40	25-40M	4	17	$22699 	M	No	Yes	Clerical	<High School	$0 	1	Rural	1998Q1
111510092	0	05mars97	38	Private	94056396	$11080 	11mars87	10	2	Pickup	yes	$0 	0	No	0	$0 		No	22mai61	25-40	25-40M	4	17	$57833 	M	Yes	No	Clerical	Bachelors	$160429 		Rural	1997Q1
111841036	0	22octobre96	62	Private	60953931	$16430 	14novembre90	6	2	SUV	no	$3106 	1	No	6	$0 		No	18novembre38	>60	>60F	0	0	$0 	F	No	No	Student	<High School	$0 	7	Rural	1996Q4
111885786	0	14octobre96	30	Private	20396433	$18880 	18novembre93	3	3	Sports Car	no	$28353 	1	No	7	$0 		No	13juillet33	>60	>60F	1	14	$45876 	F	Yes	No	Professional	High School	$207530 	1	Highly Urban	1996Q4
111885786	0	04novembre97	66	Private	25914424	$12690 	17novembre97	1	3	SUV	no	$21525 	2	Yes	3	$8641 	14août98	Yes	13juillet32	>60	>60F	1	14		F	Yes	No	Professional	High School	$219318 	1	Urban	1997Q4
111885786	0	02décembre97	66	Private	62137187	$14080 	18novembre93	4	3	Sports Car	no	$5898 	3	No	3	$2931 	14mai98	Yes	13juillet32	>60	>60F	1	14		F	Yes	No	Professional	High School	$219318 	1	Urban	1997Q4
111941661	0	30décembre94	66	Private	83323957	$15380 	31décembre88	6	1	SUV	no	$0 	0	No	0	$0 		No	06juillet57	41-60	41-60F	0	0	$0 	F	Yes	No	Student	High School	$78609 		Highly Rural	1994Q4
112008780	0	04septembre96	22	Private	75948758	$13110 	04septembre96	1	1	Sedan	no	$0 	0	No	1	$0 		No	20janvier52	41-60	41-60F	0	12	$33909 	F	Yes	No	Lawyer	Masters	$167505 	17	Highly Urban	1996Q3
112021214	0	30mars99	28	Commercial	17118096	$4700 	31mars92	7	1	SUV	no	$4196 	3	No	0	$4995 	25novembre99	Yes	03décembre66	25-40	25-40F	2		$0 	F	No	Yes	Student	Bachelors	$0 	11	Urban	1999Q1
112086182	0	23septembre96	56	Commercial	22854355	$19640 	11septembre96	1	4	Pickup	no	$6187 	1	No	2	$0 		No	25août48	41-60	41-60F	0	0	$0 	F	Yes	No	Home Maker	High School	$56589 	1	Highly Urban	1996Q3
112086182	0	16août96	56	Private	56670427	$1500 	12septembre92	4	4	SUV	no	$0 	0	No	0	$2986 	06septembre96	Yes	26août46	41-60	41-60F	0	0	$0 	F	Yes	No	Home Maker	High School	$74945 	1	Highly Urban	1996Q3
112106611	1	13novembre97	12	Private	44726661	$17290 	30novembre97	1	2	Van	no	$0 	0	No	3	$3674 	15avril98	Yes	22août56	41-60	41-60M	2	10	$112450 	M	No	Yes	Lawyer	Masters	$337743 	18	Urban	1997Q4
112298653	0	28octobre94	26	Private	97346772	$7100 	11novembre94	1	4	SUV	no	$0 	0	No	0	$0 		No	14mai47	41-60	41-60F	0	13	$35093 	F	Yes	No	Clerical	High School	$184784 		Highly Rural	1994Q4
112320676	0	06juin97	36	Commercial	9772751	$24900 	07juin94	3	1	Panel Truck	yes	$0 	0	No	0	$0 		No	09avril55	41-60	41-60M	0	12	$87190 	M	Yes	No		Masters	$260524 	12	Urban	1997Q2
112400388	0	15novembre95	25	Private	51555073	$17120 	28novembre85	10	2	SUV	no	$0 	0	No	0	$0 		No	15août55	41-60	41-60F	2	13	$38544 	F	Yes	No	Blue Collar	High School	$186304 		Rural	1995Q4
112422649	0	31octobre96	40	Commercial	49543252	$33690 	09octobre96	1	2	Panel Truck	no	$0 	0	No	1	$0 		No	22janvier49	41-60	41-60F	0	12	$49242 	F	Yes	No	Clerical	High School	$191938 	9	Rural	1996Q4
112422649	0	21mai96	26	Commercial	54568048	$33850 	27avril86	10	2	SUV	no	$0 	0	No	3	$0 		No	23janvier48	41-60	41-60F	1	14	$45174 	F	Yes	No	Blue Collar	Bachelors	$212235 	7	Highly Urban	1996Q2
112544942	0	12août96	5	Private	6868074	$14740 	12août96	1	1	SUV	yes	$8006 	2	No	0	$0 		No	07novembre37	>60	>60M	0	15	$39953 	M	Yes	No	Doctor	PhD	$181434 	1	Highly Urban	1996Q3
112582399	0	12décembre93	40	Commercial	28805910	$31820 	13décembre89	4	1	Panel Truck	no	$0 	0	No	0	$0 		No	09avril46	41-60	41-60F	0	9	$203641 	F	Yes	No	Manager	PhD	$533607 	7	Urban	1993Q4
112585334	0	25juin95	25	Private	78607862	$8230 	25juin95	1	1	Sports Car	yes	$41794 	3	Yes	3	$0 		No	13août37	>60	>60M	0	15	$59807 	M	Yes	No	Lawyer	Masters	$194391 	10	Urban	1995Q2
112627910	0	04septembre94	32	Private	58118320	$13730 	06septembre94	1	2	Sedan	yes	$0 	0	No	0	$0 		No	26décembre61	25-40	25-40M	0	12	$85292 	M	Yes	No	Manager	Bachelors	$227344 	9	Urban	1994Q3
112649613	0	21juin95	6	Private	33812056	$24510 	22juin88	7	1	Sedan	yes	$0 	0	No	0	$0 		No	23septembre57	41-60	41-60M	2	14	$97484 	M	No	Yes	Manager	Masters	$271024 	16	Urban	1995Q2
112683646	3	16mars98	54	Private	2505882	$1500 	24février94	4	2	SUV	no	$0 	0	No	5	$6716 	08octobre98	Yes	29mars63	25-40	25-40F	4	0		F	Yes	No	Student	High School	$0 	10	Highly Urban	1998Q1
112761325	0	12août96	40	Commercial	59668467	$5300 	15août86	10	1	Pickup	yes	$0 	0	Yes	0	$1519 	04mai97	Yes	04février61	25-40	25-40M	1	9	$19122 	M	No	Yes	Professional	High School	$0 	1	Urban	1996Q3
112814971	0	07août93	26	Private	95500418	$9700 	08août89	4	1	Pickup	no	$0 	0	No	0	$0 		No	21janvier52	41-60	41-60M	0	14	$35021 	M	Yes	No	Manager	Bachelors	$180400 	8	Urban	1993Q3
112992003	0	09décembre94	19	Commercial	93187842	$22450 	04novembre87	7	2	Van	yes	$4986 	2	No	0	$1031 	05mai95	Yes	18juillet61	25-40	25-40M	0	6	$88981 	M	No	No		Masters	$252797 	17	Highly Urban	1994Q4
113006999	0	11décembre93	57	Private	4467108	$14060 	11décembre93	1	1	Sedan	no	$3868 	1	No	3	$5051 	24mars94	Yes	06avril51	41-60	41-60M	0	6	$52275 	M	Yes	No	Professional	Bachelors	$169104 	6	Urban	1993Q4
113155864	0	19novembre95	46	Private	60409551	$14300 	19novembre95	1	1	Sedan	no	$0 	0	No	1	$0 		No	11avril68	25-40	25-40F	2	14	$137663 	F	Yes	No		PhD	$303237 	11	Urban	1995Q4
113222817	0	21octobre98	14	Commercial	65100469	$17190 	21octobre98	1	1	Van	yes	$10786 	2	No	3	$0 		No	26août66	25-40	25-40M	2		$114322 	M	Yes	No	Blue Collar	Bachelors	$301530 	8	Highly Urban	1998Q4
113286747	0	30juin97	55	Commercial	39479959	$25350 	03juillet84	13	1	Panel Truck	yes	$5477 	1	No	0	$0 		No	11mars46	41-60	41-60M	0	13	$97531 	M	Yes	No		Masters	$301461 	19	Urban	1997Q2
113404562	0	15juin96	28	Commercial	91769238	$18040 	26juin90	6	2	Sports Car	no	$0 	0	No	6	$1306 	21août96	Yes	12octobre52	41-60	41-60F	0	0	$0 	F	No	No	Home Maker	PhD	$0 	10	Urban	1996Q2
113599880	0	09juillet98	58	Private	38359687	$6760 	10juillet92	6	1	Sports Car	no	$0 	0	No	0	$0 		No	12janvier64	25-40	25-40F	0	8	$17569 	F	Yes	No	Clerical	<High School	$103278 		Highly Rural	1998Q3
113640659	0	01août97	29	Private	47930967	$11530 	17juillet97	1	2	Sports Car	no	$4571 	2	No	4	$0 		No	12mai52	41-60	41-60F	0	12	$53320 	F	Yes	No	Professional	High School	$164347 	10	Highly Urban	1997Q3
113640659	0	08juillet96	31	Private	95736455	$14140 	17juillet96	1	2	SUV	no	$40023 	3	Yes	0	$4941 	22septembre96	Yes	13mai51	41-60	41-60F	0	12	$51920 	F	Yes	No	Professional	High School	$167105 	1	Highly Urban	1996Q3
113730746	0	15décembre94	45	Commercial	24463729	$19150 	09décembre88	6	3	Van	no	$0 	0	No	3	$0 		No	24septembre56	41-60	41-60F	2	12	$10859 	F	Yes	No	Home Maker	<High School	$117283 	4	Rural	1994Q4
113730746	2	14janvier97	40	Private	79677971	$11910 	19décembre89	7	3	SUV	no	$36386 	2	Yes	2	$7907 	05mai97	Yes	25septembre55	41-60	41-60F	2		$0 	F	Yes	No	Home Maker	<High School	$64624 	6	Highly Urban	1997Q1
113730746	2	03décembre97	27	Private	92577774	$17200 	18décembre93	4	3	Sedan	no	$0 	0	Yes	1	$0 		No	25septembre53	41-60	41-60M	0	9	$19139 	M	Yes	No	Clerical	<High School	$123576 		Rural	1997Q4
113773973	0	12août94	24	Private	63229077	$23010 	24juillet87	7	2	SUV	no	$0 	0	Yes	0	$0 		No	18juillet68	25-40	25-40F	1	8		F	No	Yes	Clerical	<High School	$115939 	1	Rural	1994Q3
113928673	0	21avril97	28	Private	59704540	$3910 	25mars93	4	2	Sedan	yes	$0 	0	No	1	$7692 	05janvier98	Yes	23novembre52	41-60	41-60M	0	8	$30111 	M	No	No	Blue Collar	<High School	$164877 	1	Urban	1997Q2
113928673	0	02mars97	28	Private	89838374	$19780 	24mars97	1	2	Van	yes	$8863 	1	No	3	$0 		No	23novembre52	41-60	41-60M	0		$30111 	M	No	No	Blue Collar	<High School	$164877 	1	Urban	1997Q1
113945133	0	25novembre98	23	Private	80169742	$5400 	11octobre95	3	2	Pickup	yes	$0 	0	No	0	$0 		No	11janvier60	25-40	25-40M	0	11		M	Yes	No	Lawyer	PhD	$387474 	20	Highly Urban	1998Q4
114105233	0	26novembre93	52	Private	44353647	$20840 	28novembre87	6	1	SUV	no	$0 	0	No	2	$0 		No	28juillet49	41-60	41-60F	0	16	$143358 	F	Yes	No	Lawyer	Masters	$400319 	18	Urban	1993Q4
114135074	0	28avril96	23	Commercial	10313692	$38120 	28avril96	1	1	Panel Truck	no	$0 	0	No	2	$0 		No	19mars52	41-60	41-60F	0	12	$143716 	F	Yes	No	Manager	PhD	$379399 	16	Urban	1996Q2
114231234	0	13août95	40	Private	62174040	$21430 	08août95	1	3	SUV	no	$0 	0	No	0	$0 		No	23décembre44	41-60	41-60F	0	15	$52105 	F	Yes	No	Lawyer	Masters	$196481 	14	Urban	1995Q3
114352452	1	29novembre96	47	Private	7542541	$28840 	20novembre86	10	2	Sedan	no	$3826 	3	No	2	$0 		No	03juillet56	41-60	41-60M	1	11	$84342 	M	Yes	No	Lawyer	Masters	$289734 	8	Urban	1996Q4
114586827	1	07décembre96	34	Private	53962914	$14050 	29décembre96	1	2	SUV	no	$0 	0	No	0	$0 		No	02mai40	41-60	41-60F	1	17	$55165 	F	Yes	No	Professional	Bachelors	$225948 	10	Rural	1996Q4
114597908	0	05mars98	24	Commercial	96561687	$14510 	06mars92	6	1	Sedan	yes	$0 	0	No	0	$0 		No	22mai57	41-60	41-60M	0	11	$61182 	M	Yes	No	Blue Collar	Bachelors	$201094 	12	Rural	1998Q1
114964671	0	21décembre93	29	Private	66554592	$15370 	21décembre93	1	1	Sedan	yes	$7876 	3	No	3	$0 		No	23septembre43	41-60	41-60M	0	12	$138173 	M	No	No	Doctor	PhD	$0 	7	Urban	1993Q4
114966909	0	01octobre94	30	Commercial	82445429	$5100 	02octobre90	4	1	Pickup	yes	$6014 	2	No	4	$0 		No	30décembre62	25-40	25-40M	0	8	$32905 	M	No	No	Blue Collar	High School		8	Rural	1994Q4
114999708	0	11août96	24	Private	64170700	$11640 	11août96	1	1	Pickup	yes	$0 	0	No	0	$0 		No	29octobre46	41-60	41-60M	0	7	$22953 	M	Yes	No	Manager	<High School	$139610 	1	Urban	1996Q3
115036166	0	27mai98	33	Commercial	75490532	$6700 	30mai87	11	1	Pickup	yes	$7684 	2	No	3	$0 		No	11janvier47	41-60	41-60M	0	7	$66063 	M	No	No	Professional	Masters	$208162 	19	Highly Urban	1998Q2
115049443	0	11mai96	55	Commercial	72161194	$17610 	14mai86	10	1	Van	no	$0 	0	No	0	$0 		No	28décembre50	41-60	41-60M	0	13	$75849 	M	Yes	No	Blue Collar	High School		1	Highly Urban	1996Q2
115247834	0	24décembre96	70	Private	17452828	$14730 	25décembre93	3	1	Sedan	yes	$0 	0	No	2	$0 		No	31janvier63	25-40	25-40M	0	11	$26820 	M	Yes	No	Clerical	High School	$172039 	1	Rural	1996Q4
115481174	0	05mai95	33	Private	84149369	$12720 	05mai95	1	1	Sedan	no	$7872 	1	No	5	$879 	13septembre95	Yes	11mai53	41-60	41-60M	0	11	$66222 	M	Yes	No	Blue Collar	<High School	$241932 		Highly Urban	1995Q2
115686938	0	04mars97	47	Private	18450146	$5270 	04mars97	1	1	Sports Car	no	$3978 	4	No	3	$0 		No	21mai54	41-60	41-60F	1	12	$37675 	F	No	Yes	Clerical	High School	$148826 	7	Urban	1997Q1
115745330	0	14juin97	30	Private	91384203	$15720 	14juin97	1	1	SUV	no	$0 	0	No	0	$0 		No	27septembre50	41-60	41-60F	0	11	$93202 	F	Yes	No	Manager	Masters	$285990 	14	Urban	1997Q2
115806457	0	01novembre95	32	Private	63790345	$10970 	01novembre95	1	1	SUV	no	$0 	0	No	0	$0 		No	10janvier65	25-40	25-40F	1	9	$28698 	F	No	Yes	Clerical	High School	$0 	4	Rural	1995Q4
115937071	0	05juin96	51	Private	95495916	$4270 	06juin92	4	1	Sedan	yes	$0 	0	No	2	$3562 	20novembre96	Yes	29octobre83	16-24	16-24M	3	11	$11719 	M	Yes	No	Clerical	High School	$74994 	11	Urban	1996Q2
116026007	0	01juin93	47	Private	41629990	$21860 	04juin80	13	1	SUV	no	$23433 	2	No	3	$0 		No	27décembre52	41-60	41-60F	0	13	$109609 	F	Yes	No	Doctor	PhD	$316291 	13	Urban	1993Q2
116102677	1	15septembre97	35	Private	783846	$22690 	26septembre87	10	2	Pickup	no	$0 	0	No	2	$0 		No	06novembre61	25-40	25-40F	4	12	$2149 	F	Yes	No	Home Maker	<High School	$72889 	1	Highly Urban	1997Q3
116102677	1	13octobre96	21	Private	43245099	$5400 	25septembre89	7	2	Sports Car	no	$0 	0	No	0	$0 		No	06novembre60	25-40	25-40F	4	12	$20075 	F	Yes	No	Home Maker	High School	$117035 	8	Highly Rural	1996Q4
116202466	0	13juin97	50	Commercial	6151372	$11700 	13juin97	1	1	Pickup	yes	$0 	0	No	0	$0 		No	18novembre52	41-60	41-60M	0	13		M	Yes	No	Blue Collar	High School	$140734 		Rural	1997Q2
11634102	0	14mars99	24	Private	6854425	$14530 	14mars99	1	1	Sedan	no	$0 	0	No	0	$0 		No	23septembre50	41-60	41-60M	0	2	$81280 	M	Yes	No	Professional	Bachelors	$241420 	6	Highly Urban	1999Q1
116375554	0	09décembre95	48	Private	282990	$17330 	20décembre91	4	2	Sedan	no	$0 	0	No	0	$0 		No	06octobre68	25-40	25-40F	2	12	$18903 	F	Yes	No	Clerical	<High School	$93797 	7	Highly Urban	1995Q4
116375554	0	24novembre95	48	Private	55979557	$18060 	19décembre95	1	2	SUV	no	$0 	0	No	4	$0 		No	06octobre68	25-40	25-40F	2	12	$18903 	F	Yes	No	Clerical	<High School	$93797 	7	Highly Urban	1995Q4
116534791	0	05octobre93	113	Commercial	17191166	$7820 	25juillet83	10	3	Pickup	no	$0 	0	No	0	$0 		No	14mai57	41-60	41-60M	0	0	$0 	M	Yes	No	Student	High School	$87178 	10	Highly Rural	1993Q4
116534791	0	31juillet98	29	Private	70367387	$20430 	22juillet94	4	3	Van	no	$0 	0	No	1	$0 		No	15mai52	41-60	41-60M	0	0	$0 	M	Yes	No	Student	High School	$71452 	5	Highly Rural	1998Q3
11668406	0	15janvier98	49	Private	23892520	$14340 	01janvier94	3	3	Sports Car	no	$0 	0	No	1	$0 		No	19mars45	41-60	41-60F	0	13	$74398 	F	No	No	Manager	Bachelors	$233136 	1	Urban	1998Q1
11668406	0	01décembre96	43	Private	59738612	$19760 	01janvier93	3	3	Pickup	no	$20437 	3	No	1	$0 		No	19mars44	41-60	41-60F	0	13	$35594 	F	No	No	Manager	Bachelors	$166691 	7	Urban	1996Q4
116726355	0	15septembre94	14	Commercial	81624591	$29980 	16septembre90	4	1	Panel Truck	yes	$0 	0	No	0	$0 		No	11octobre51	41-60	41-60M	2	11	$138905 	M	Yes	No		Masters	$387272 	13	Urban	1994Q3
116801717	0	21juillet96	36	Private	1933121	$5500 	24juillet86	10	1	SUV	no	$6803 	2	No	6	$0 		No	21mai59	25-40	25-40F	0	10	$78914 	F	No	No	Manager	Bachelors	$229055 	10	Urban	1996Q3
116871771	2	22février97	23	Private	56903516	$10020 	11février80	17	2	SUV	no	$5788 	2	No	1	$0 		No	28mars54	41-60	41-60F	2		$27266 	F	No	Yes	Clerical	<High School	$0 	6	Highly Urban	1997Q1
116871771	2	08mars97	23	Private	94254370	$10240 	06février97	1	2	SUV	no	$0 	0	Yes	5	$5267 	03novembre97	Yes	28mars54	41-60	41-60F	2		$27266 	F	No	Yes	Clerical	<High School	$0 	6	Highly Urban	1997Q1
116936487	0	11janvier97	38	Commercial	18121352	$27420 	17décembre83	13	4	Panel Truck	yes	$32610 	1	No	0	$0 		No	16mars57	41-60	41-60M	0	2	$34072 	M	Yes	No	Clerical	<High School	$160862 	6	Urban	1997Q1
116936487	0	04novembre97	22	Private	29292774	$10960 	13décembre97	1	4	Pickup	yes	$10494 	1	No	4	$0 		No	17mars55	41-60	41-60M	0	2	$26965 	M	Yes	No	Clerical	<High School	$201108 		Highly Urban	1997Q4
116976170	1	16avril96	34	Private	13071694	$12190 	16avril96	1	1	Pickup	no	$0 	0	No	1	$0 		No	04juillet63	25-40	25-40M	1	12	$16950 	M	No	Yes	Blue Collar	<High School	$0 	4	Rural	1996Q2
117032050	0	26novembre93	63	Commercial	13867047	$10510 	10décembre89	4	6	Sedan	no	$0 	0	No	0	$0 		No	09septembre52	41-60	41-60M	0	11	$69616 	M	Yes	No	Blue Collar	Bachelors	$264840 	13	Highly Urban	1993Q4
117032050	0	16décembre94	44	Commercial	50456095	$9950 	10décembre88	6	6	Pickup	no	$0 	0	No	0	$0 		No	10septembre49	41-60	41-60M	0	11	$22284 	M	Yes	No	Blue Collar	<High School	$135680 	5	Rural	1994Q4
117032293	0	17juin96	27	Commercial	4461961	$22260 	20juin86	10	1	Pickup	no	$0 	0	Yes	0	$5363 	07août96	Yes	23juillet62	25-40	25-40F	3	17	$6217 	F	Yes	No	Student	High School	$0 	4	Urban	1996Q2
117266472	0	02janvier99	5	Private	55535277	$16760 	03janvier93	6	1	SUV	no	$0 	0	No	1	$1618 	06septembre99	Yes	31mars48	41-60	41-60F	0	0	$0 	F	No	No	Home Maker	High School	$0 	4	Urban	1999Q1
117290004	0	29novembre95	33	Private	40272701	$22040 	30novembre89	6	1	Sedan	no	$8510 	3	No	0	$0 		No	17janvier41	41-60	41-60F	0	14	$89858 	F	Yes	No	Professional	Bachelors	$272665 	13	Urban	1995Q4
117358712	0	17février99	40	Private	83386918	$5820 	19février92	7	1	SUV	no	$0 	0	Yes	2	$3518 	15mai99	Yes	22mars69	25-40	25-40F	1	8	$13186 	F	No	Yes	Home Maker	High School	$0 	8	Highly Urban	1999Q1
117381934	0	09octobre95	45	Commercial	86669407	$19680 	10octobre91	4	1	Pickup	no	$2870 	2	No	2	$0 		No	15juillet56	41-60	41-60F	3		$0 	F	Yes	No	Student	High School	$0 	9	Rural	1995Q4
117630250	3	29mai95	15	Private	50995675	$16920 	29mai92	3	1	SUV	no	$22262 	2	Yes	7	$1444 	18janvier96	Yes	31mai54	41-60	41-60F	3	17	$28538 	F	Yes	No	Clerical	<High School	$140924 	5	Highly Urban	1995Q2
117704348	0	29août97	20	Private	86901479	$4690 	16octobre93	4	4	Pickup	yes	$0 	0	No	3	$2928 	12octobre97	Yes	08septembre50	41-60	41-60M	0	16	$25371 	M	Yes	No	Blue Collar	High School	$143256 	11	Highly Urban	1997Q3
117704348	0	16octobre98	10	Private	98726753	$9030 	18octobre87	11	4	Sedan	yes	$0 	0	No	1	$0 		No	08septembre50	41-60	41-60M	0	16	$25371 	M	Yes	No	Blue Collar	High School	$143256 	11	Highly Urban	1998Q4
117878509	0	09septembre93	22	Private	85141333	$15340 	09septembre93	1	1	Sedan	yes	$0 	0	No	1	$0 		No	01avril60	25-40	25-40M	2	15	$26737 	M	Yes	No	Clerical	<High School	$153572 	6	Rural	1993Q3
118045457	0	18juin98	5	Private	52674891	$8040 	18juin98	1	1	Sedan	no	$0 	0	No	0	$0 		No	07janvier39	41-60	41-60M	0	14	$41048 	M	No	No	Manager	Bachelors	$0 	4	Urban	1998Q2
118295045	0	30novembre98	49	Private	56642857	$9590 	02décembre88	10	1	SUV	no	$40763 	3	No	2	$0 		No	30janvier46	41-60	41-60F	0	5		F	No	No	Blue Collar	<High School	$0 	5	Urban	1998Q4
118339017	0	04juin96	42	Private	5100259	$18760 	11juin96	1	2	Van	yes	$5372 	3	No	6	$0 		No	11décembre46	41-60	41-60M	0	13	$65465 	M	No	No	Manager	Masters	$210434 	10	Urban	1996Q2
118564133	0	28septembre96	32	Commercial	99630274	$34420 	01octobre85	11	1	Panel Truck	yes	$0 	0	Yes	2	$3106 	03mai97	Yes	26février52	41-60	41-60M	0	13	$282198 	M	No	No		PhD	$649247 	16	Highly Urban	1996Q3
118712896	0	23janvier97	5	Commercial	78603178	$40580 	19février84	13	3	Panel Truck	no	$0 	0	No	1	$0 		No	11mars40	41-60	41-60M	2	18	$137183 	M	Yes	No		Masters	$374393 	10	Highly Urban	1997Q1
118712896	0	12mars95	35	Private	82790002	$11040 	17février91	4	3	SUV	yes	$1465 	2	No	0	$0 		No	12mars38	>60	>60M	2	18	$34446 	M	Yes	No	Lawyer	Masters	$168224 	9	Urban	1995Q1
118817511	0	18juin98	40	Private	25716318	$24670 	18juin98	1	1	Pickup	no	$0 	0	No	0	$0 		No	13août50	41-60	41-60F	0	11	$154853 	F	No	No	Doctor	PhD	$0 	14	Urban	1998Q2
118822099	0	23octobre98	18	Private	53937157	$13210 	24octobre95	3	1	SUV	no	$0 	0	No	1	$0 		No	19mars53	41-60	41-60F	0	12	$47655 	F	No	No	Blue Collar	<High School		8	Rural	1998Q4
118841702	0	29mai93	32	Private	19835345	$14530 	29mai93	1	1	Sedan	no	$8894 	3	No	0	$19745 	03mars94	Yes	09décembre55	41-60	41-60F	0	0	$0 	F	Yes	No	Home Maker	High School		12	Urban	1993Q2
118938894	0	31août97	40	Commercial	53618635	$9370 	04septembre87	10	2	Sports Car	no	$0 	0	No	0	$3069 	05mai98	Yes	12février70	25-40	25-40F	1	0	$0 	F	No	Yes	Student	High School	$0 	1	Urban	1997Q3
118938894	0	17août97	40	Commercial	92070863	$15610 	02septembre93	4	2	SUV	no	$7857 	2	No	2	$5530 	23novembre97	Yes	12février70	25-40	25-40F	1	0	$0 	F	No	Yes	Student	High School	$0 	1	Urban	1997Q3
119301768	0	27octobre96	34	Private	18337870	$7920 	29octobre89	7	1	Sports Car	yes	$1836 	1	No	9	$1479 	18janvier97	Yes	09octobre75	16-24	16-24F	0	8	$40245 	F	Yes	No	Clerical	High School	$98218 	8	Urban	1996Q4
119377306	0	03janvier94	51	Private	64513936	$11010 	04janvier90	4	1	SUV	no	$0 	0	No	0	$0 		No	15mai55	41-60	41-60F	0	10	$46420 	F	No	No	Professional	Masters	$184409 	1	Urban	1994Q1
119472566	0	07juillet95	40	Private	45178248	$19690 	07juillet95	1	1	Pickup	no	$0 	0	No	0	$0 		No	23août66	25-40	25-40F	4	14	$39156 	F	No	Yes	Clerical	High School	$0 	1	Rural	1995Q3
119682574	0	10juin95	45	Private	35970883	$13420 	19mai81	14	2	Sedan	yes	$0 	0	No	0	$0 		No	01février49	41-60	41-60M	0	13	$43128 	M	Yes	No	Professional	Bachelors	$144562 	11	Rural	1995Q2
119682574	0	08mai96	20	Private	58329986	$1530 	16mai92	4	2	Sedan	no	$0 	0	No	2	$0 		No	02février48	41-60	41-60M	0	13	$68245 	M	Yes	No	Professional	Bachelors	$235648 	8	Highly Urban	1996Q2
119696548	0	22novembre97	29	Commercial	93983497	$37010 	12novembre97	1	2	Panel Truck	yes	$11160 	2	No	3	$0 		No	25août43	41-60	41-60M	2	16	$23465 	M	Yes	No		Masters	$173980 		Urban	1997Q4
119788926	0	04août93	32	Private	2846511	$8070 	06août87	6	1	SUV	no	$2797 	2	No	0	$0 		No	25juin63	25-40	25-40F	3	7	$29741 	F	No	Yes	Clerical	<High School	$0 	7	Highly Urban	1993Q3
